partner_id,partner_name,partner_type,industry_vertical,partner_size,partner_status,country,state,city,region,integration_type,sales_channel,risk_tier,kyc_status,pci_level,onboarding_date,relationship_manager_region,synthetic_record_flag
P001501,NorthStar Commerce 1501,Marketplace,Fintech,Enterprise,Terminated,US,IL,Chicago,Midwest,API,Direct,Low,Approved,Level 2,2023-07-16,Midwest,1
P001502,Evergreen PayTech 1502,ISO/Reseller,Nonprofit,Strategic,Active,US,FL,Fort Lauderdale,South,API,Partner-sourced,Medium,Pending Review,Level 4,2023-05-24,South,1
P001503,Evergreen Financial 1503,Merchant Acquirer,Fintech,SMB,Active,US,AZ,Scottsdale,West,Hosted Checkout,Alliance,Low,Approved,Level 3,2021-06-24,West,1
P001504,Clearwater PayTech 1504,ISO/Reseller,Gaming,SMB,Active,US,NY,New York,Northeast,Direct Processor,Direct,High,Approved,Level 1,2017-11-04,Northeast,1
P001505,Brightpath Billing 1505,Technology Platform,Healthcare,SMB,Active,US,NY,New York,Northeast,Hosted Checkout,Alliance,Low,Expired,Level 1,2024-11-07,Northeast,1
P001506,Summit Merchant Services 1506,Merchant Acquirer,Hospitality,Mid-Market,Active,US,NY,Syracuse,Northeast,SFTP,Referral,Medium,Expired,Level 1,2018-10-21,Northeast,1
P001507,Harbor PayWorks 1507,Technology Platform,Logistics,Mid-Market,Active,US,GA,Atlanta,South,API,Referral,Low,Approved,Level 1,2018-10-23,South,1
P001508,Granite PayWorks 1508,ISV,Retail,SMB,Active,US,IL,Peoria,Midwest,SDK,Partner-sourced,Low,Approved,Level 3,2017-01-08,Midwest,1
P001509,Evergreen Solutions 1509,Gateway,Hospitality,Mid-Market,Active,US,GA,Savannah,South,API,Direct,Medium,Approved,Level 4,2024-10-27,South,1
P001510,Evergreen Merchant Services 1510,Gateway,Logistics,SMB,Suspended,US,OH,Dayton,Midwest,Hosted Checkout,Direct,Low,Pending Review,Level 2,2019-04-15,Midwest,1
P001511,Silverline Platform 1511,ISO/Reseller,SaaS,Enterprise,Active,US,PA,Philadelphia,Northeast,SDK,Direct,High,Expired,Level 2,2022-02-07,Northeast,1
P001512,Prairie PayWorks 1512,Bank Sponsor,Retail,Strategic,Active,US,CO,Colorado Springs,West,API,Direct,Low,Approved,Level 3,2023-10-30,West,1
P001513,Oakstone PayWorks 1513,Marketplace,Healthcare,Enterprise,Pilot,US,VA,Norfolk,South,Hosted Checkout,Partner-sourced,Low,Approved,Level 1,2025-04-04,South,1
P001514,Granite Solutions 1514,ISO/Reseller,Retail,SMB,Pilot,US,AZ,Scottsdale,West,API,Alliance,Medium,Approved,Level 4,2018-02-16,West,1
P001515,Summit Market 1515,Financial Institution,SaaS,Mid-Market,Active,US,CA,San Diego,West,Hosted Checkout,Direct,Low,Approved,Level 4,2023-08-28,West,1
P001516,Clearwater PayWorks 1516,ISO/Reseller,Travel,Mid-Market,Terminated,US,AZ,Tucson,West,SDK,Direct,Low,Approved,Level 3,2021-05-20,West,1
P001517,Riverbend Connect 1517,ISO/Reseller,Government,Mid-Market,Active,US,NC,Greensboro,South,Hosted Checkout,Referral,Low,Approved,Level 4,2022-09-09,South,1
P001518,Clearwater Connect 1518,Merchant Acquirer,Healthcare,SMB,Active,US,NV,Las Vegas,West,SFTP,Direct,Low,Approved,Level 2,2023-10-26,West,1
P001519,NorthStar Solutions 1519,Technology Platform,SaaS,Mid-Market,Active,US,TX,San Antonio,South,API,Referral,High,Approved,Level 3,2017-01-16,South,1
P001520,Copper Gateway 1520,Marketplace,Fintech,Mid-Market,Active,US,TN,Memphis,South,API,Alliance,Medium,Pending Review,Level 4,2023-10-28,South,1
P001521,Granite Billing 1521,Merchant Acquirer,Travel,Enterprise,Active,US,AZ,Phoenix,West,SFTP,Direct,Medium,Approved,Level 2,2022-12-25,West,1
P001522,NorthStar Market 1522,ISO/Reseller,Travel,SMB,Active,US,TN,Knoxville,South,SDK,Direct,High,Approved,Level 4,2018-12-02,South,1
P001523,Silverline Financial 1523,Technology Platform,Retail,Mid-Market,Active,US,NY,New York,Northeast,SDK,Alliance,Low,Approved,Level 2,2022-12-30,Northeast,1
P001524,Maple Financial 1524,Financial Institution,Retail,Enterprise,Active,US,CA,Los Angeles,West,API,Alliance,Low,Approved,Level 3,2024-06-24,West,1
P001525,Prairie Payments 1525,ISO/Reseller,Education,Enterprise,Active,US,FL,Fort Lauderdale,South,Direct Processor,Partner-sourced,Medium,Approved,Level 2,2018-09-04,South,1
P001526,Brightpath Checkout 1526,Gateway,Retail,SMB,Active,US,TX,Houston,South,Hosted Checkout,Direct,Medium,Approved,Level 1,2023-09-10,South,1
P001527,Riverbend Platform 1527,Merchant Acquirer,Retail,SMB,Dormant,US,TX,Houston,South,Batch File,Referral,Low,Approved,Level 3,2022-01-13,South,1
P001528,NorthStar Commerce 1528,Gateway,Logistics,Mid-Market,Pilot,US,TX,San Antonio,South,SDK,Alliance,Low,Approved,Level 2,2024-01-29,South,1
P001529,RedRock Merchant Services 1529,Technology Platform,Travel,SMB,Active,US,PA,Philadelphia,Northeast,API,Partner-sourced,High,Approved,Level 3,2020-11-05,Northeast,1
P001530,Skyline Connect 1530,Financial Institution,Professional Services,SMB,Active,US,IL,Peoria,Midwest,API,Direct,Low,Approved,Level 2,2023-09-13,Midwest,1
P001531,Riverbend Processing 1531,Gateway,Government,SMB,Active,US,TX,Houston,South,API,Direct,Medium,Approved,Level 2,2017-05-01,South,1
P001532,Prairie Solutions 1532,ISV,Travel,Enterprise,Active,US,GA,Alpharetta,South,SDK,Direct,Medium,Approved,Level 2,2019-07-12,South,1
P001533,BluePeak Payments 1533,Bank Sponsor,Travel,Enterprise,Pilot,US,CO,Denver,West,SDK,Direct,Medium,Approved,Level 1,2025-04-24,West,1
P001534,Sunrise Processing 1534,Gateway,Utilities,SMB,Dormant,US,TX,Dallas,South,Batch File,Direct,Medium,Approved,Level 2,2018-10-06,South,1
P001535,Riverbend PayTech 1535,Marketplace,SaaS,Mid-Market,Active,US,NY,Syracuse,Northeast,API,Alliance,Medium,Approved,Level 1,2024-08-22,Northeast,1
P001536,Copper Checkout 1536,Technology Platform,Retail,Mid-Market,Active,US,CA,San Jose,West,SDK,Direct,Low,Approved,Level 2,2024-02-22,West,1
P001537,Copper PayWorks 1537,ISV,Education,SMB,Active,US,CA,Los Angeles,West,API,Alliance,Low,Approved,Level 2,2025-05-03,West,1
P001538,BluePeak Market 1538,Technology Platform,SaaS,Mid-Market,Active,US,WA,Tacoma,West,Batch File,Referral,High,Approved,Level 3,2019-08-06,West,1
P001539,Keystone PayTech 1539,ISV,Fintech,Mid-Market,Active,US,CA,San Diego,West,Hosted Checkout,Partner-sourced,Medium,Approved,Level 3,2021-10-16,West,1
P001540,Granite Platform 1540,Financial Institution,Fintech,SMB,Active,US,IL,Naperville,Midwest,API,Direct,Low,Approved,Level 1,2019-01-24,Midwest,1
P001541,Copper Payments 1541,Technology Platform,SaaS,Mid-Market,Active,US,CO,Boulder,West,SDK,Referral,Medium,Approved,Level 4,2018-02-20,West,1
P001542,Evergreen PayTech 1542,Merchant Acquirer,Education,SMB,Active,US,CA,San Jose,West,Hosted Checkout,Alliance,Medium,Approved,Level 3,2023-08-24,West,1
P001543,Ironwood Financial 1543,Bank Sponsor,Healthcare,Enterprise,Active,US,GA,Atlanta,South,Hosted Checkout,Direct,Low,Approved,Level 3,2020-10-30,South,1
P001544,Granite Gateway 1544,Financial Institution,SaaS,SMB,Active,US,TX,Plano,South,Batch File,Alliance,Low,Approved,Level 1,2024-09-01,South,1
P001545,Copper Billing 1545,Technology Platform,SaaS,Mid-Market,Active,US,MI,Ann Arbor,Midwest,SDK,Direct,Low,Approved,Level 3,2022-10-18,Midwest,1
P001546,Oakstone Merchant Services 1546,Marketplace,SaaS,Mid-Market,Pilot,US,FL,Fort Lauderdale,South,SDK,Referral,Low,Pending Review,Level 3,2024-12-18,South,1
P001547,Granite Connect 1547,Gateway,Government,Enterprise,Active,US,PA,Pittsburgh,Northeast,Batch File,Alliance,Low,Approved,Level 4,2024-05-28,Northeast,1
P001548,NorthStar Market 1548,Financial Institution,Travel,Mid-Market,Active,US,IL,Chicago,Midwest,API,Referral,High,Expired,Level 2,2025-06-02,Midwest,1
P001549,Copper Platform 1549,Gateway,Hospitality,Enterprise,Active,US,AZ,Mesa,West,SDK,Direct,Medium,Approved,Level 1,2022-11-14,West,1
P001550,Prairie Connect 1550,ISO/Reseller,Healthcare,Mid-Market,Active,US,NC,Raleigh,South,API,Alliance,Medium,Pending Review,Level 1,2022-07-07,South,1
P001551,Brightpath Merchant Services 1551,ISO/Reseller,Logistics,SMB,Pilot,US,VA,Arlington,South,SDK,Alliance,Medium,Approved,Level 2,2018-11-15,South,1
P001552,Cedar Merchant Services 1552,Merchant Acquirer,Healthcare,Enterprise,Active,US,GA,Atlanta,South,SDK,Direct,High,Approved,Level 3,2024-05-15,South,1
P001553,NorthStar PayWorks 1553,Financial Institution,Education,Enterprise,Active,US,MA,Boston,Northeast,SFTP,Direct,Medium,Approved,Level 3,2025-05-08,Northeast,1
P001554,Skyline Commerce 1554,Technology Platform,Travel,Enterprise,Active,US,NV,Henderson,West,SDK,Alliance,Low,Approved,Level 1,2019-09-24,West,1
P001555,BluePeak PayTech 1555,Marketplace,Professional Services,Mid-Market,Active,US,TX,Austin,South,API,Direct,Low,Approved,Level 2,2020-05-11,South,1
P001556,Cedar Gateway 1556,Technology Platform,Professional Services,Mid-Market,Active,US,CA,San Francisco,West,SDK,Direct,Medium,Approved,Level 3,2024-09-28,West,1
P001557,Ironwood Commerce 1557,ISO/Reseller,Healthcare,SMB,Active,US,GA,Alpharetta,South,Hosted Checkout,Referral,Medium,Approved,Level 2,2021-02-11,South,1
P001558,Summit Commerce 1558,Technology Platform,Professional Services,SMB,Active,US,NY,Buffalo,Northeast,SDK,Direct,Low,Approved,Level 2,2021-04-05,Northeast,1
P001559,Keystone Platform 1559,Marketplace,Hospitality,Enterprise,Active,US,MA,Boston,Northeast,API,Direct,Low,Approved,Level 1,2024-04-17,Northeast,1
P001560,Summit Connect 1560,ISV,Fintech,SMB,Active,US,NV,Las Vegas,West,API,Referral,Low,Approved,Level 4,2024-10-24,West,1
P001561,Summit Payments 1561,Merchant Acquirer,Logistics,Mid-Market,Active,US,NY,Buffalo,Northeast,Hosted Checkout,Alliance,Low,Approved,Level 3,2019-02-13,Northeast,1
P001562,Summit Financial 1562,ISO/Reseller,Healthcare,SMB,Active,US,TX,Dallas,South,SDK,Direct,Low,Approved,Level 2,2024-02-09,South,1
P001563,BluePeak Platform 1563,ISO/Reseller,Fintech,Mid-Market,Active,US,PA,Philadelphia,Northeast,Batch File,Direct,Medium,Expired,Level 3,2022-07-22,Northeast,1
P001564,Keystone Solutions 1564,ISO/Reseller,SaaS,SMB,Active,US,TX,Plano,South,API,Alliance,Low,Approved,Level 4,2022-02-04,South,1
P001565,Sunrise Financial 1565,Technology Platform,Gaming,Enterprise,Suspended,US,MA,Worcester,Northeast,API,Direct,High,Approved,Level 4,2019-03-17,Northeast,1
P001566,BluePeak Gateway 1566,Bank Sponsor,Utilities,Enterprise,Pilot,US,NY,Syracuse,Northeast,SDK,Partner-sourced,Medium,Pending Review,Level 3,2020-06-03,Northeast,1
P001567,Harbor Platform 1567,ISO/Reseller,Healthcare,Mid-Market,Active,US,WA,Seattle,West,SFTP,Alliance,Medium,Approved,Level 2,2020-03-09,West,1
P001568,Ironwood Payments 1568,Technology Platform,Gaming,Mid-Market,Dormant,US,CA,San Jose,West,SDK,Referral,High,Approved,Level 2,2019-02-03,West,1
P001569,Keystone Payments 1569,ISV,Healthcare,SMB,Active,US,NC,Durham,South,SDK,Alliance,Low,Approved,Level 2,2025-02-14,South,1
P001570,Brightpath Gateway 1570,Technology Platform,Government,SMB,Active,US,FL,Orlando,South,API,Direct,Low,Approved,Level 4,2018-10-16,South,1
P001571,Clearwater PayTech 1571,Financial Institution,SaaS,SMB,Active,US,GA,Savannah,South,Batch File,Direct,Low,Approved,Level 4,2025-06-02,South,1
P001572,Harbor PayTech 1572,ISO/Reseller,Gaming,Mid-Market,Pilot,US,CA,Los Angeles,West,Batch File,Direct,High,Rejected,Level 4,2018-12-28,West,1
P001573,Summit Commerce 1573,Financial Institution,Healthcare,SMB,Active,US,CO,Colorado Springs,West,API,Alliance,Medium,Approved,Level 1,2022-12-26,West,1
P001574,Silverline Payments 1574,ISV,Fintech,SMB,Active,US,NJ,Jersey City,Northeast,API,Alliance,Low,Approved,Level 1,2018-09-13,Northeast,1
P001575,Granite Connect 1575,Financial Institution,Travel,Enterprise,Active,US,TX,Houston,South,API,Direct,Medium,Approved,Level 2,2017-05-08,South,1
P001576,Harbor Connect 1576,ISV,Retail,Mid-Market,Active,US,CA,Sacramento,West,SDK,Direct,Low,Expired,Level 3,2022-03-06,West,1
P001577,Maple Commerce 1577,Marketplace,Healthcare,SMB,Active,US,AZ,Phoenix,West,SFTP,Direct,Low,Approved,Level 1,2024-05-07,West,1
P001578,Summit Connect 1578,Technology Platform,Hospitality,SMB,Active,US,NC,Charlotte,South,Direct Processor,Referral,High,Pending Review,Level 4,2018-11-16,South,1
P001579,Riverbend Financial 1579,ISO/Reseller,Retail,SMB,Dormant,US,GA,Atlanta,South,SDK,Direct,Low,Approved,Level 1,2018-06-24,South,1
P001580,NorthStar Connect 1580,Technology Platform,Professional Services,SMB,Active,US,IL,Peoria,Midwest,SDK,Direct,Medium,Approved,Level 4,2020-01-18,Midwest,1
P001581,Prairie PayTech 1581,Gateway,Professional Services,SMB,Active,US,TX,San Antonio,South,API,Direct,Medium,Approved,Level 3,2022-04-11,South,1
P001582,Skyline Connect 1582,Financial Institution,Gaming,SMB,Dormant,US,NY,Syracuse,Northeast,SDK,Direct,High,Approved,Level 2,2023-01-22,Northeast,1
P001583,Granite Platform 1583,Technology Platform,Fintech,SMB,Dormant,US,GA,Savannah,South,SDK,Alliance,High,Approved,Level 3,2025-06-30,South,1
P001584,Harbor Processing 1584,Gateway,Travel,Mid-Market,Active,US,FL,Fort Lauderdale,South,Hosted Checkout,Partner-sourced,High,Expired,Level 4,2021-04-03,South,1
P001585,Cedar Connect 1585,ISO/Reseller,Professional Services,SMB,Pilot,US,MN,Duluth,Midwest,Batch File,Referral,Low,Approved,Level 2,2018-03-25,Midwest,1
P001586,Harbor Platform 1586,Financial Institution,Retail,Mid-Market,Active,US,CA,Sacramento,West,SDK,Partner-sourced,Low,Approved,Level 3,2023-10-27,West,1
P001587,Copper PayTech 1587,Financial Institution,Utilities,SMB,Active,US,WA,Bellevue,West,Direct Processor,Direct,Low,Approved,Level 4,2018-04-26,West,1
P001588,Clearwater Checkout 1588,ISV,Education,SMB,Terminated,US,NY,Rochester,Northeast,SDK,Direct,Medium,Approved,Level 2,2017-03-01,Northeast,1
P001589,Evergreen Processing 1589,Financial Institution,Retail,SMB,Active,US,NY,Buffalo,Northeast,SFTP,Referral,Low,Approved,Level 3,2019-09-08,Northeast,1
P001590,NorthStar Connect 1590,ISO/Reseller,Fintech,Enterprise,Active,US,CO,Denver,West,SDK,Direct,High,Approved,Level 3,2018-01-14,West,1
P001591,Brightpath PayWorks 1591,Financial Institution,Retail,Mid-Market,Active,US,WA,Bellevue,West,Hosted Checkout,Alliance,High,Pending Review,Level 3,2022-02-27,West,1
P001592,Ironwood Processing 1592,Technology Platform,Hospitality,SMB,Active,US,MN,Saint Paul,Midwest,SDK,Direct,Low,Pending Review,Level 1,2019-11-23,Midwest,1
P001593,Summit PayWorks 1593,Gateway,Hospitality,Strategic,Active,US,CA,Los Angeles,West,API,Partner-sourced,Low,Approved,Level 1,2019-09-28,West,1
P001594,Clearwater Billing 1594,ISO/Reseller,Retail,SMB,Active,US,CA,Los Angeles,West,API,Partner-sourced,Medium,Approved,Level 2,2023-06-07,West,1
P001595,NorthStar Processing 1595,ISV,Travel,Enterprise,Active,US,CO,Denver,West,API,Direct,Low,Approved,Level 3,2020-08-10,West,1
P001596,RedRock Merchant Services 1596,ISV,Logistics,SMB,Active,US,GA,Augusta,South,Hosted Checkout,Direct,Low,Approved,Level 1,2025-02-01,South,1
P001597,Riverbend Payments 1597,Gateway,SaaS,SMB,Active,US,TX,Plano,South,Direct Processor,Partner-sourced,Low,Approved,Level 2,2018-09-04,South,1
P001598,Skyline Merchant Services 1598,ISO/Reseller,Fintech,SMB,Active,US,CA,Los Angeles,West,API,Direct,Low,Approved,Level 1,2019-03-01,West,1
P001599,Clearwater Solutions 1599,Merchant Acquirer,Education,SMB,Terminated,US,CA,San Diego,West,Batch File,Direct,Low,Approved,Level 3,2024-11-12,West,1
P001600,Evergreen Commerce 1600,Merchant Acquirer,Retail,SMB,Active,US,NV,Henderson,West,API,Direct,Medium,Approved,Level 3,2017-05-10,West,1
P001601,Silverline Gateway 1601,Technology Platform,Nonprofit,SMB,Active,US,CA,San Diego,West,API,Referral,Low,Approved,Level 4,2018-06-05,West,1
P001602,Ironwood Billing 1602,Technology Platform,Retail,SMB,Active,US,TX,San Antonio,South,SDK,Direct,Medium,Expired,Level 4,2020-08-24,South,1
P001603,Riverbend Platform 1603,ISV,Gaming,Strategic,Active,US,TX,Houston,South,Direct Processor,Direct,Medium,Approved,Level 1,2017-04-14,South,1
P001604,Prairie Market 1604,Technology Platform,Fintech,Enterprise,Active,US,NY,Buffalo,Northeast,API,Partner-sourced,Medium,Approved,Level 1,2023-04-06,Northeast,1
P001605,Silverline Platform 1605,ISO/Reseller,Healthcare,SMB,Pilot,US,CA,San Francisco,West,Batch File,Partner-sourced,Low,Approved,Level 3,2022-01-30,West,1
P001606,Cedar Connect 1606,Marketplace,Nonprofit,SMB,Active,US,IL,Peoria,Midwest,API,Alliance,Medium,Approved,Level 2,2021-12-16,Midwest,1
P001607,Brightpath Payments 1607,Merchant Acquirer,Logistics,SMB,Pilot,US,AZ,Tempe,West,Batch File,Direct,Medium,Approved,Level 1,2024-03-02,West,1
P001608,Prairie Market 1608,Bank Sponsor,Retail,Mid-Market,Active,US,PA,Allentown,Northeast,API,Alliance,Low,Approved,Level 2,2020-01-19,Northeast,1
P001609,Ironwood Checkout 1609,Marketplace,Logistics,Enterprise,Active,US,TX,Houston,South,API,Referral,Low,Expired,Level 3,2019-11-02,South,1
P001610,Cedar Billing 1610,Merchant Acquirer,Fintech,SMB,Active,US,IL,Naperville,Midwest,API,Direct,High,Approved,Level 3,2018-05-22,Midwest,1
P001611,Riverbend Gateway 1611,Financial Institution,Fintech,SMB,Pilot,US,NJ,Trenton,Northeast,Hosted Checkout,Alliance,Low,Approved,Level 3,2020-10-13,Northeast,1
P001612,NorthStar Market 1612,Marketplace,Fintech,SMB,Terminated,US,WA,Bellevue,West,Hosted Checkout,Alliance,Medium,Approved,Level 4,2018-02-07,West,1
P001613,NorthStar Commerce 1613,Technology Platform,Hospitality,SMB,Active,US,IL,Naperville,Midwest,API,Direct,Low,Approved,Level 2,2024-12-10,Midwest,1
P001614,BluePeak Payments 1614,Merchant Acquirer,Hospitality,SMB,Active,US,TX,Plano,South,Hosted Checkout,Direct,Low,Approved,Level 4,2019-04-10,South,1
P001615,NorthStar Gateway 1615,Technology Platform,Education,Enterprise,Active,US,TX,Dallas,South,API,Partner-sourced,Medium,Expired,Level 2,2020-05-04,South,1
P001616,Summit Merchant Services 1616,ISV,Government,Mid-Market,Active,US,WA,Seattle,West,API,Alliance,Low,Approved,Level 1,2021-05-09,West,1
P001617,Sunrise Checkout 1617,Marketplace,SaaS,Enterprise,Active,US,MN,Saint Paul,Midwest,Batch File,Direct,Low,Approved,Level 2,2022-11-16,Midwest,1
P001618,Maple PayTech 1618,ISO/Reseller,Retail,Strategic,Active,US,WA,Seattle,West,API,Referral,Low,Approved,Level 4,2023-04-06,West,1
P001619,Ironwood Commerce 1619,ISO/Reseller,Retail,SMB,Active,US,IL,Peoria,Midwest,Hosted Checkout,Direct,Low,Approved,Level 3,2021-10-14,Midwest,1
P001620,Evergreen Financial 1620,Financial Institution,Education,Enterprise,Active,US,CO,Denver,West,SDK,Referral,Low,Approved,Level 1,2022-05-25,West,1
P001621,Silverline Billing 1621,ISO/Reseller,Hospitality,SMB,Active,US,FL,Orlando,South,Direct Processor,Referral,Medium,Approved,Level 3,2020-03-20,South,1
P001622,Riverbend Gateway 1622,Merchant Acquirer,Professional Services,Enterprise,Active,US,AZ,Tempe,West,Batch File,Direct,Low,Approved,Level 2,2018-07-07,West,1
P001623,Sunrise Financial 1623,Technology Platform,Hospitality,SMB,Active,US,IL,Naperville,Midwest,Hosted Checkout,Alliance,Low,Rejected,Level 1,2021-06-20,Midwest,1
P001624,Skyline PayWorks 1624,Marketplace,Professional Services,Mid-Market,Pilot,US,VA,Arlington,South,Direct Processor,Partner-sourced,Medium,Approved,Level 4,2025-05-25,South,1
P001625,NorthStar Gateway 1625,Merchant Acquirer,Gaming,Enterprise,Active,US,CA,Los Angeles,West,API,Direct,High,Pending Review,Level 4,2019-03-21,West,1
P001626,Brightpath PayTech 1626,Gateway,Healthcare,Enterprise,Active,US,WA,Spokane,West,SDK,Referral,Medium,Approved,Level 2,2020-03-27,West,1
P001627,Prairie Payments 1627,ISV,Retail,Enterprise,Pilot,US,CA,Los Angeles,West,API,Direct,Medium,Approved,Level 4,2018-08-27,West,1
P001628,Prairie Gateway 1628,ISO/Reseller,Professional Services,Enterprise,Active,US,IL,Peoria,Midwest,SFTP,Alliance,Low,Approved,Level 3,2024-06-28,Midwest,1
P001629,RedRock Billing 1629,ISV,Fintech,SMB,Suspended,US,CA,San Jose,West,API,Referral,Low,Approved,Level 4,2018-09-29,West,1
P001630,Summit PayTech 1630,Financial Institution,Logistics,SMB,Active,US,FL,Fort Lauderdale,South,SDK,Alliance,Low,Approved,Level 4,2023-02-15,South,1
P001631,RedRock PayTech 1631,Merchant Acquirer,Retail,SMB,Active,US,OH,Dayton,Midwest,API,Alliance,Low,Approved,Level 3,2021-03-22,Midwest,1
P001632,Skyline Billing 1632,ISO/Reseller,Healthcare,SMB,Active,US,NY,Syracuse,Northeast,SFTP,Direct,Low,Approved,Level 2,2020-02-22,Northeast,1
P001633,RedRock Billing 1633,Technology Platform,Retail,SMB,Active,US,WA,Bellevue,West,API,Referral,Low,Approved,Level 4,2024-04-25,West,1
