assignment_id,partner_id,pricing_plan_id,recommended_pricing_plan_id,effective_date,expiration_date,review_due_date,negotiated_bps,negotiated_per_txn_fee_usd,monthly_minimum_fee_usd,exception_flag,exception_type,approval_status,approved_by_role,pricing_tier,contract_status
A000573,P000573,LEGACY_STANDARD,LAUNCH,2018-02-17,,2018-08-16,53.65,0.0601,0.0,1,Legacy plan extension,Approved,Pricing Governance,LEGACY_STANDARD,Review Overdue
A000574,P000574,HIGH_RISK,HIGH_RISK,2023-04-24,,2025-04-23,106.93,0.0957,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A000575,P000575,LAUNCH,LAUNCH,2023-08-29,,2025-08-28,89.52,0.0751,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000576,P000576,GROWTH,GROWTH,2023-05-18,,2025-05-17,61.76,0.0643,499.0,0,,Not Required,,GROWTH,Review Overdue
A000577,P000577,SCALE,SCALE,2018-08-27,,2020-08-26,47.9,0.041,1999.0,0,,Not Required,,SCALE,Review Overdue
A000578,P000578,HIGH_RISK,HIGH_RISK,2023-10-07,,2025-10-06,110.15,0.0931,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A000579,P000579,LAUNCH,LAUNCH,2025-05-22,,2027-05-22,91.41,0.0779,99.0,0,,Not Required,,LAUNCH,Active
A000580,P000580,PLATFORM_ISV,PLATFORM_ISV,2025-08-22,,2027-08-22,51.03,0.0455,999.0,0,,Not Required,,PLATFORM_ISV,Active
A000581,P000581,GROWTH,GROWTH,2022-05-25,,2024-05-24,68.44,0.0565,499.0,0,,Not Required,,GROWTH,Review Overdue
A000582,P000582,SCALE,SCALE,2024-12-21,,2026-12-21,41.12,0.0469,1999.0,0,,Not Required,,SCALE,Active
A000583,P000583,HIGH_RISK,HIGH_RISK,2024-11-02,,2026-11-02,109.0,0.0956,2999.0,0,,Not Required,,HIGH_RISK,Active
A000584,P000584,PLATFORM_ISV,PLATFORM_ISV,2024-06-19,,2025-06-19,54.47,0.0491,999.0,1,High-risk waiver,Approved,Product Director,PLATFORM_ISV,Review Overdue
A000585,P000585,LEGACY_STANDARD,LAUNCH,2020-06-30,,2021-06-30,35.11,0.0532,0.0,1,Legacy plan extension,Pending,Pricing Governance,LEGACY_STANDARD,Review Overdue
A000586,P000586,PLATFORM_ISV,PLATFORM_ISV,2025-05-01,,2027-05-01,61.39,0.0537,999.0,0,,Not Required,,PLATFORM_ISV,Active
A000587,P000587,STRATEGIC,STRATEGIC,2021-01-12,,2023-01-12,31.84,0.0253,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A000588,P000588,PLATFORM_ISV,PLATFORM_ISV,2024-05-28,,2026-05-28,58.69,0.052,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000589,P000589,LEGACY_ENTERPRISE,GROWTH,2021-09-10,,2022-09-10,22.54,0.0323,0.0,1,Volume threshold waiver,Approved,Revenue Management,LEGACY_ENTERPRISE,Review Overdue
A000590,P000590,GROWTH,GROWTH,2025-04-15,,2027-04-15,68.41,0.059,499.0,0,,Not Required,,GROWTH,Active
A000591,P000591,LAUNCH,LAUNCH,2024-05-18,,2026-05-18,88.18,0.0785,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000592,P000592,GROWTH,GROWTH,2024-12-13,,2026-12-13,71.38,0.0595,499.0,0,,Not Required,,GROWTH,Active
A000593,P000593,GROWTH,GROWTH,2025-01-26,,2027-01-26,73.79,0.0608,499.0,0,,Not Required,,GROWTH,Active
A000594,P000594,GROWTH,GROWTH,2024-07-22,,2026-07-22,62.34,0.0529,499.0,0,,Not Required,,GROWTH,Review Due Soon
A000595,P000595,GROWTH,GROWTH,2024-11-18,,2026-11-18,70.68,0.0658,499.0,0,,Not Required,,GROWTH,Active
A000596,P000596,LAUNCH,LAUNCH,2025-06-17,,2027-06-17,98.33,0.0819,99.0,0,,Not Required,,LAUNCH,Active
A000597,P000597,GROWTH,GROWTH,2021-03-31,,2023-03-31,69.02,0.0583,499.0,0,,Not Required,,GROWTH,Review Overdue
A000598,P000598,STRATEGIC,PLATFORM_ISV,2023-07-20,,2024-01-16,20.21,0.0192,0.0,1,Waived monthly minimum,Approved,Product Director,STRATEGIC,Review Overdue
A000599,P000599,LAUNCH,LAUNCH,2025-06-24,,2027-06-24,97.85,0.0787,99.0,0,,Not Required,,LAUNCH,Active
A000600,P000600,LAUNCH,LAUNCH,2019-05-10,,2021-05-09,89.73,0.0823,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000601,P000601,LAUNCH,LAUNCH,2023-04-01,,2025-03-31,101.5,0.0842,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000602,P000602,GROWTH,GROWTH,2024-09-11,,2026-09-11,65.75,0.0638,499.0,0,,Not Required,,GROWTH,Review Due Soon
A000603,P000603,SCALE,SCALE,2023-03-31,,2025-03-30,40.52,0.0417,1999.0,0,,Not Required,,SCALE,Review Overdue
A000604,P000604,SCALE,SCALE,2025-04-08,,2027-04-08,45.19,0.0391,1999.0,0,,Not Required,,SCALE,Active
A000605,P000605,LAUNCH,LAUNCH,2024-05-07,,2026-05-07,91.46,0.0793,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000606,P000606,LAUNCH,LAUNCH,2024-05-29,,2026-05-29,88.52,0.0828,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000607,P000607,LAUNCH,LAUNCH,2023-06-25,,2025-06-24,86.09,0.0886,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000608,P000608,LAUNCH,LAUNCH,2025-05-19,,2027-05-19,92.27,0.0784,99.0,0,,Not Required,,LAUNCH,Active
A000609,P000609,LAUNCH,LAUNCH,2023-12-25,,2024-06-22,78.53,0.0772,99.0,1,Legacy plan extension,Approved,,LAUNCH,Review Overdue
A000610,P000610,HIGH_RISK,HIGH_RISK,2023-12-03,,2025-12-02,115.53,0.1017,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A000611,P000611,PLATFORM_ISV,PLATFORM_ISV,2023-03-22,,2025-03-21,47.99,0.048,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000612,P000612,LAUNCH,LAUNCH,2025-05-16,,2027-05-16,95.53,0.0852,99.0,0,,Not Required,,LAUNCH,Active
A000613,P000613,HIGH_RISK,HIGH_RISK,2025-04-21,,2027-04-21,110.22,0.1035,2999.0,0,,Not Required,,HIGH_RISK,Active
A000614,P000614,LEGACY_ENTERPRISE,HIGH_RISK,2018-04-17,,2019-04-17,32.06,0.0237,0.0,1,Waived monthly minimum,Approved,Risk Review,LEGACY_ENTERPRISE,Review Overdue
A000615,P000615,SCALE,SCALE,2024-11-18,,2026-11-18,43.93,0.0363,1999.0,0,,Not Required,,SCALE,Active
A000616,P000616,GROWTH,GROWTH,2023-02-06,,2025-02-05,70.52,0.0615,499.0,0,,Not Required,,GROWTH,Review Overdue
A000617,P000617,SCALE,SCALE,2025-06-26,,2027-06-26,42.54,0.0294,1999.0,0,,Not Required,,SCALE,Active
A000618,P000618,LAUNCH,LAUNCH,2020-04-29,,2022-04-29,87.74,0.0737,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000619,P000619,LAUNCH,LAUNCH,2023-08-11,,2025-08-10,85.95,0.0852,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000620,P000620,PLATFORM_ISV,PLATFORM_ISV,2024-11-10,,2026-11-10,53.26,0.0495,999.0,0,,Not Required,,PLATFORM_ISV,Active
A000621,P000621,LAUNCH,LAUNCH,2024-01-06,,2026-01-05,94.98,0.0868,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000622,P000622,SCALE,SCALE,2023-02-27,,2025-02-26,47.84,0.0423,1999.0,0,,Not Required,,SCALE,Review Overdue
A000623,P000623,GROWTH,GROWTH,2024-09-22,,2026-09-22,78.23,0.0609,499.0,0,,Not Required,,GROWTH,Review Due Soon
A000624,P000624,GROWTH,GROWTH,2025-03-30,,2027-03-30,66.13,0.0672,499.0,0,,Not Required,,GROWTH,Active
A000625,P000625,SCALE,SCALE,2019-07-11,,2021-07-10,39.31,0.0354,1999.0,0,,Not Required,,SCALE,Review Overdue
A000626,P000626,LAUNCH,LAUNCH,2020-04-16,,2022-04-16,88.73,0.076,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000627,P000627,HIGH_RISK,HIGH_RISK,2025-01-22,,2027-01-22,108.12,0.0992,2999.0,0,,Not Required,,HIGH_RISK,Active
A000628,P000628,STRATEGIC,STRATEGIC,2020-02-26,,2022-02-25,29.32,0.0211,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A000629,P000629,LAUNCH,LAUNCH,2021-09-27,,2023-09-27,97.17,0.0802,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000630,P000630,LAUNCH,LAUNCH,2024-03-11,,2026-03-11,86.05,0.0789,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000631,P000631,PLATFORM_ISV,PLATFORM_ISV,2023-02-04,,2025-02-03,49.49,0.0516,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000632,P000632,SCALE,SCALE,2024-01-09,,2025-01-08,43.17,0.0396,1999.0,1,High-risk waiver,Approved,,SCALE,Review Overdue
A000633,P000633,GROWTH,GROWTH,2022-11-08,,2024-11-07,69.29,0.0545,499.0,0,,Not Required,,GROWTH,Review Overdue
A000634,P000634,HIGH_RISK,HIGH_RISK,2023-02-02,,2025-02-01,104.01,0.102,2999.0,1,High-risk waiver,Expired,Revenue Management,HIGH_RISK,Expired
A000635,P000635,LAUNCH,LAUNCH,2024-07-14,,2026-07-14,87.1,0.0846,99.0,0,,Not Required,,LAUNCH,Review Due Soon
A000636,P000636,GROWTH,GROWTH,2024-09-03,,2026-09-03,70.77,0.0606,499.0,0,,Not Required,,GROWTH,Review Due Soon
A000637,P000637,LEGACY_ENTERPRISE,LAUNCH,2018-02-23,,2019-02-23,28.21,0.0304,0.0,1,Legacy plan extension,Approved,Pricing Governance,LEGACY_ENTERPRISE,Review Overdue
A000638,P000638,SCALE,GROWTH,2025-05-04,,2026-05-04,41.71,0.04,1999.0,1,High-risk waiver,Approved,Pricing Governance,SCALE,Review Overdue
A000639,P000639,LAUNCH,LAUNCH,2023-08-06,,2025-08-05,87.72,0.0783,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000640,P000640,GROWTH,GROWTH,2025-05-15,,2027-05-15,66.49,0.062,499.0,0,,Not Required,,GROWTH,Active
A000641,P000641,HIGH_RISK,HIGH_RISK,2024-02-08,,2026-02-07,106.35,0.1013,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A000642,P000642,LEGACY_ENTERPRISE,PLATFORM_ISV,2022-02-26,,2023-02-26,17.75,0.0327,0.0,1,Volume threshold waiver,Approved,Revenue Management,LEGACY_ENTERPRISE,Review Overdue
A000643,P000643,LAUNCH,LAUNCH,2025-02-21,,2027-02-21,87.87,0.0805,99.0,0,,Not Required,,LAUNCH,Active
A000644,P000644,PLATFORM_ISV,PLATFORM_ISV,2023-07-11,,2025-07-10,51.97,0.0482,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000645,P000645,STRATEGIC,STRATEGIC,2025-07-02,,2027-07-02,24.17,0.0246,4999.0,0,,Not Required,,STRATEGIC,Active
A000646,P000646,HIGH_RISK,HIGH_RISK,2024-07-02,,2026-07-02,112.35,0.0993,2999.0,0,,Not Required,,HIGH_RISK,Review Due Soon
A000647,P000647,PLATFORM_ISV,PLATFORM_ISV,2024-07-18,,2026-07-18,51.8,0.0512,999.0,0,,Not Required,,PLATFORM_ISV,Review Due Soon
A000648,P000648,GROWTH,GROWTH,2025-03-28,,2027-03-28,72.28,0.0596,499.0,0,,Not Required,,GROWTH,Active
A000649,P000649,GROWTH,GROWTH,2025-03-10,,2027-03-10,65.55,0.0587,499.0,0,,Not Required,,GROWTH,Active
A000650,P000650,PLATFORM_ISV,PLATFORM_ISV,2024-10-04,,2026-10-04,54.0,0.0485,999.0,0,,Not Required,,PLATFORM_ISV,Active
A000651,P000651,HIGH_RISK,HIGH_RISK,2024-05-12,,2025-05-12,110.6,0.0957,0.0,1,Waived monthly minimum,Approved,Product Director,HIGH_RISK,Review Overdue
A000652,P000652,LEGACY_STANDARD,SCALE,2020-07-31,,2021-07-31,44.23,0.0548,0.0,1,Volume threshold waiver,Approved,Revenue Management,LEGACY_STANDARD,Review Overdue
A000653,P000653,LAUNCH,LAUNCH,2024-08-26,,2026-08-26,90.67,0.0882,99.0,0,,Not Required,,LAUNCH,Review Due Soon
A000654,P000654,GROWTH,GROWTH,2023-10-28,,2025-10-27,74.46,0.0633,499.0,0,,Not Required,,GROWTH,Review Overdue
A000655,P000655,STRATEGIC,STRATEGIC,2023-02-27,,2025-02-26,20.73,0.0262,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A000656,P000656,SCALE,SCALE,2020-06-24,,2022-06-24,40.28,0.0361,1999.0,0,,Not Required,,SCALE,Review Overdue
A000657,P000657,PLATFORM_ISV,PLATFORM_ISV,2024-12-06,,2026-12-06,55.34,0.0453,999.0,0,,Not Required,,PLATFORM_ISV,Active
A000658,P000658,PLATFORM_ISV,PLATFORM_ISV,2023-02-12,,2025-02-11,50.12,0.054,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000659,P000659,HIGH_RISK,HIGH_RISK,2023-10-28,,2025-10-27,108.77,0.0962,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A000660,P000660,STRATEGIC,STRATEGIC,2025-07-24,,2027-07-24,26.12,0.0227,4999.0,0,,Not Required,,STRATEGIC,Active
A000661,P000661,LAUNCH,LAUNCH,2023-05-29,,2025-05-28,86.5,0.0824,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000662,P000662,LAUNCH,LAUNCH,2024-09-18,,2026-09-18,84.2,0.0702,99.0,0,,Not Required,,LAUNCH,Review Due Soon
A000663,P000663,LAUNCH,LAUNCH,2018-02-24,,2020-02-24,88.2,0.0808,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000664,P000664,GROWTH,GROWTH,2023-07-28,,2025-07-27,74.52,0.052,499.0,0,,Not Required,,GROWTH,Review Overdue
A000665,P000665,LAUNCH,LAUNCH,2023-11-02,,2025-11-01,90.6,0.09,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000666,P000666,STRATEGIC,STRATEGIC,2025-05-22,,2027-05-22,19.16,0.0209,4999.0,0,,Not Required,,STRATEGIC,Active
A000667,P000667,GROWTH,GROWTH,2023-06-04,,2025-06-03,66.85,0.0563,499.0,0,,Not Required,,GROWTH,Review Overdue
A000668,P000668,LAUNCH,LAUNCH,2024-03-27,,2026-03-27,90.62,0.0776,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000669,P000669,STRATEGIC,STRATEGIC,2021-10-22,,2023-10-22,24.05,0.0215,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A000670,P000670,PLATFORM_ISV,HIGH_RISK,2022-05-10,,2022-11-06,55.6,0.0526,999.0,1,Volume threshold waiver,Approved,,PLATFORM_ISV,Review Overdue
A000671,P000671,STRATEGIC,STRATEGIC,2023-05-18,,2025-05-17,33.06,0.0295,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A000672,P000672,HIGH_RISK,HIGH_RISK,2024-06-22,,2026-06-22,102.18,0.0957,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A000673,P000673,LAUNCH,LAUNCH,2024-05-04,,2026-05-04,100.6,0.0833,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000674,P000674,GROWTH,GROWTH,2023-06-20,,2025-06-19,66.86,0.0584,499.0,1,High-risk waiver,Approved,Revenue Management,GROWTH,Review Overdue
A000675,P000675,LAUNCH,LAUNCH,2024-06-25,,2026-06-25,91.16,0.0802,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000676,P000676,GROWTH,GROWTH,2021-03-13,,2023-03-13,70.92,0.061,499.0,0,,Not Required,,GROWTH,Review Overdue
A000677,P000677,GROWTH,GROWTH,2024-11-10,,2026-11-10,70.88,0.0611,499.0,0,,Not Required,,GROWTH,Active
A000678,P000678,STRATEGIC,GROWTH,2020-06-20,,2021-06-20,6.78,0.0197,4999.0,1,Discounted bps,Pending,Revenue Management,STRATEGIC,Review Overdue
A000679,P000679,PLATFORM_ISV,PLATFORM_ISV,2019-04-15,,2021-04-14,58.64,0.049,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000680,P000680,GROWTH,GROWTH,2023-03-05,,2025-03-04,75.99,0.0603,499.0,0,,Not Required,,GROWTH,Review Overdue
A000681,P000681,LAUNCH,LAUNCH,2024-09-04,,2026-09-04,87.31,0.0768,99.0,0,,Not Required,,LAUNCH,Review Due Soon
A000682,P000682,LAUNCH,LAUNCH,2025-06-16,,2027-06-16,96.37,0.087,99.0,0,,Not Required,,LAUNCH,Active
A000683,P000683,GROWTH,GROWTH,2023-02-16,,2025-02-15,71.07,0.0569,499.0,0,,Not Required,,GROWTH,Review Overdue
A000684,P000684,LAUNCH,LAUNCH,2024-01-03,,2026-01-02,101.22,0.0843,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000685,P000685,GROWTH,GROWTH,2025-08-11,,2027-08-11,75.74,0.0596,499.0,0,,Not Required,,GROWTH,Active
A000686,P000686,STRATEGIC,STRATEGIC,2019-04-05,,2021-04-04,21.59,0.0243,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A000687,P000687,GROWTH,LAUNCH,2025-05-10,,2026-05-10,62.12,0.0574,499.0,1,Volume threshold waiver,Approved,Revenue Management,GROWTH,Review Overdue
A000688,P000688,HIGH_RISK,HIGH_RISK,2019-02-03,,2021-02-02,112.48,0.0991,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A000689,P000689,LEGACY_ENTERPRISE,GROWTH,2022-04-06,,2022-10-03,32.07,0.032,0.0,1,High-risk waiver,Rejected,Pricing Governance,LEGACY_ENTERPRISE,Review Overdue
A000690,P000690,GROWTH,LAUNCH,2023-05-30,,2024-05-29,71.95,0.0501,0.0,1,Waived monthly minimum,Approved,Product Director,GROWTH,Review Overdue
A000691,P000691,PLATFORM_ISV,PLATFORM_ISV,2024-09-28,,2026-09-28,67.18,0.0526,999.0,0,,Not Required,,PLATFORM_ISV,Active
A000692,P000692,GROWTH,GROWTH,2023-07-15,,2025-07-14,74.76,0.0719,499.0,0,,Not Required,,GROWTH,Review Overdue
A000693,P000693,SCALE,SCALE,2019-11-07,,2021-11-06,44.23,0.0375,1999.0,0,,Not Required,,SCALE,Review Overdue
A000694,P000694,HIGH_RISK,HIGH_RISK,2023-06-08,,2025-06-07,120.12,0.1016,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A000695,P000695,GROWTH,GROWTH,2025-06-18,,2027-06-18,67.82,0.0565,499.0,0,,Not Required,,GROWTH,Active
A000696,P000696,STRATEGIC,STRATEGIC,2025-06-15,,2027-06-15,24.77,0.0218,4999.0,0,,Not Required,,STRATEGIC,Active
A000697,P000697,STRATEGIC,STRATEGIC,2024-07-24,,2026-07-24,24.18,0.0224,4999.0,0,,Not Required,,STRATEGIC,Review Due Soon
A000698,P000698,SCALE,SCALE,2024-04-13,,2026-04-13,51.73,0.0341,1999.0,0,,Not Required,,SCALE,Review Overdue
A000699,P000699,GROWTH,GROWTH,2023-11-16,,2025-11-15,69.08,0.0533,499.0,0,,Not Required,,GROWTH,Review Overdue
A000700,P000700,LAUNCH,LAUNCH,2024-05-04,,2026-05-04,93.22,0.0793,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000701,P000701,STRATEGIC,STRATEGIC,2023-02-21,,2025-02-20,26.01,0.0275,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A000702,P000702,SCALE,SCALE,2019-06-14,,2021-06-13,39.21,0.0419,1999.0,0,,Not Required,,SCALE,Review Overdue
A000703,P000703,LAUNCH,LAUNCH,2020-12-17,,2022-12-17,84.66,0.0736,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000704,P000704,LAUNCH,LAUNCH,2020-02-03,,2022-02-02,95.34,0.0758,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000705,P000705,HIGH_RISK,HIGH_RISK,2025-02-28,,2027-02-28,110.7,0.099,2999.0,0,,Not Required,,HIGH_RISK,Active
A000706,P000706,LAUNCH,LAUNCH,2025-04-06,,2027-04-06,94.76,0.0779,99.0,0,,Not Required,,LAUNCH,Active
A000707,P000707,LAUNCH,LAUNCH,2023-12-23,,2025-12-22,94.86,0.0836,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000708,P000708,LAUNCH,LAUNCH,2023-03-19,,2025-03-18,91.23,0.0806,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000709,P000709,PLATFORM_ISV,PLATFORM_ISV,2023-07-25,,2025-07-24,62.13,0.051,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000710,P000710,LAUNCH,LAUNCH,2023-08-29,,2025-08-28,94.44,0.0785,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000711,P000711,PLATFORM_ISV,PLATFORM_ISV,2023-04-26,,2025-04-25,60.59,0.0511,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000712,P000712,GROWTH,GROWTH,2023-10-13,,2025-10-12,67.15,0.0524,499.0,0,,Not Required,,GROWTH,Review Overdue
A000713,P000713,HIGH_RISK,HIGH_RISK,2025-04-09,,2027-04-09,109.22,0.0966,2999.0,0,,Not Required,,HIGH_RISK,Active
A000714,P000714,LEGACY_STANDARD,LAUNCH,2020-07-10,,2021-07-10,35.57,0.0532,0.0,1,Volume threshold waiver,Pending,Pricing Governance,LEGACY_STANDARD,Review Overdue
A000715,P000715,SCALE,PLATFORM_ISV,2025-03-14,,2027-03-14,30.26,0.0253,0.0,1,Waived monthly minimum,Approved,Revenue Management,SCALE,Active
A000716,P000716,STRATEGIC,STRATEGIC,2022-02-03,,2024-02-03,23.77,0.0308,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A000717,P000717,GROWTH,GROWTH,2023-11-28,,2025-11-27,73.57,0.0666,499.0,0,,Not Required,,GROWTH,Review Overdue
A000718,P000718,PLATFORM_ISV,PLATFORM_ISV,2025-01-27,,2027-01-27,51.98,0.0541,999.0,0,,Not Required,,PLATFORM_ISV,Active
A000719,P000719,LAUNCH,LAUNCH,2023-11-05,,2024-11-04,88.94,0.0733,99.0,1,High-risk waiver,Approved,Pricing Governance,LAUNCH,Review Overdue
A000720,P000720,LAUNCH,LAUNCH,2024-06-15,,2026-06-15,90.25,0.0783,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000721,P000721,PLATFORM_ISV,PLATFORM_ISV,2023-06-04,,2025-06-03,49.44,0.0496,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000722,P000722,GROWTH,GROWTH,2025-06-25,,2027-06-25,63.64,0.0583,499.0,0,,Not Required,,GROWTH,Active
A000723,P000723,LAUNCH,LAUNCH,2024-01-19,,2026-01-18,82.36,0.0794,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000724,P000724,LEGACY_STANDARD,STRATEGIC,2020-02-14,,2021-02-13,69.57,0.0407,0.0,1,Waived monthly minimum,Expired,Pricing Governance,LEGACY_STANDARD,Expired
A000725,P000725,STRATEGIC,LAUNCH,2023-03-26,,2025-03-25,28.05,0.0265,0.0,1,Waived monthly minimum,Approved,Pricing Governance,STRATEGIC,Review Overdue
A000726,P000726,STRATEGIC,STRATEGIC,2022-08-09,,2024-08-08,21.78,0.0232,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A000727,P000727,GROWTH,GROWTH,2024-05-30,,2026-05-30,75.38,0.0554,499.0,0,,Not Required,,GROWTH,Review Overdue
A000728,P000728,GROWTH,GROWTH,2023-05-13,,2025-05-12,68.39,0.0602,499.0,0,,Not Required,,GROWTH,Review Overdue
A000729,P000729,HIGH_RISK,HIGH_RISK,2023-12-29,,2025-12-28,106.35,0.1046,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A000730,P000730,HIGH_RISK,HIGH_RISK,2025-02-24,,2027-02-24,110.68,0.0947,2999.0,0,,Not Required,,HIGH_RISK,Active
A000731,P000731,GROWTH,GROWTH,2025-01-25,,2027-01-25,66.31,0.0617,499.0,0,,Not Required,,GROWTH,Active
A000732,P000732,PLATFORM_ISV,PLATFORM_ISV,2018-03-05,,2020-03-04,49.32,0.0479,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000733,P000733,PLATFORM_ISV,PLATFORM_ISV,2023-02-11,,2025-02-10,57.73,0.0424,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000734,P000734,HIGH_RISK,HIGH_RISK,2024-06-10,,2026-06-10,109.64,0.1036,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A000735,P000735,PLATFORM_ISV,GROWTH,2023-10-21,,2024-04-18,55.48,0.0599,999.0,1,High-risk waiver,Approved,Revenue Management,PLATFORM_ISV,Review Overdue
A000736,P000736,PLATFORM_ISV,PLATFORM_ISV,2024-07-12,,2026-07-12,55.17,0.0574,999.0,0,,Not Required,,PLATFORM_ISV,Review Due Soon
A000737,P000737,PLATFORM_ISV,PLATFORM_ISV,2023-09-15,,2025-09-14,59.72,0.0584,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A000738,P000738,LAUNCH,LAUNCH,2025-08-01,,2027-08-01,93.09,0.0722,99.0,0,,Not Required,,LAUNCH,Active
A000739,P000739,LEGACY_STANDARD,LAUNCH,2020-11-11,,2021-05-10,70.98,0.0506,0.0,1,Waived monthly minimum,Pending,Pricing Governance,LEGACY_STANDARD,Review Overdue
A000740,P000740,STRATEGIC,STRATEGIC,2020-06-12,,2022-06-12,27.78,0.0284,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A000741,P000741,HIGH_RISK,HIGH_RISK,2024-08-04,,2026-08-04,107.25,0.1019,2999.0,0,,Not Required,,HIGH_RISK,Review Due Soon
A000742,P000742,SCALE,SCALE,2023-06-29,,2023-12-26,28.23,0.0406,1999.0,1,Volume threshold waiver,Rejected,Product Director,SCALE,Review Overdue
A000743,P000743,HIGH_RISK,HIGH_RISK,2018-04-24,,2020-04-23,105.17,0.1068,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A000744,P000744,GROWTH,GROWTH,2023-04-25,,2025-04-24,73.14,0.0552,499.0,0,,Not Required,,GROWTH,Review Overdue
A000745,P000745,SCALE,SCALE,2023-06-27,,2025-06-26,51.43,0.0425,1999.0,0,,Not Required,,SCALE,Review Overdue
A000746,P000746,LAUNCH,LAUNCH,2023-03-08,,2025-03-07,89.32,0.0749,99.0,0,,Not Required,,LAUNCH,Review Overdue
A000747,P000747,GROWTH,GROWTH,2018-10-23,,2020-10-22,66.19,0.0627,499.0,0,,Not Required,,GROWTH,Review Overdue
A000748,P000748,HIGH_RISK,HIGH_RISK,2025-02-04,,2027-02-04,104.71,0.0981,2999.0,0,,Not Required,,HIGH_RISK,Active
A000749,P000749,HIGH_RISK,HIGH_RISK,2025-04-18,,2027-04-18,110.9,0.0985,2999.0,0,,Not Required,,HIGH_RISK,Active
A000750,P000750,PLATFORM_ISV,PLATFORM_ISV,2025-08-09,,2027-08-09,59.22,0.0461,999.0,0,,Not Required,,PLATFORM_ISV,Active
A000751,P000751,GROWTH,GROWTH,2023-05-22,,2025-05-21,66.55,0.0593,499.0,0,,Not Required,,GROWTH,Review Overdue
A000752,P000752,HIGH_RISK,HIGH_RISK,2025-08-21,,2027-08-21,103.72,0.1059,2999.0,0,,Not Required,,HIGH_RISK,Active
A000753,P000753,SCALE,SCALE,2023-12-24,,2025-12-23,44.92,0.0452,1999.0,0,,Not Required,,SCALE,Review Overdue
