partner_id,partner_name,partner_type,industry_vertical,partner_size,partner_status,country,state,city,region,integration_type,sales_channel,risk_tier,kyc_status,pci_level,onboarding_date,relationship_manager_region,synthetic_record_flag,assignment_id,pricing_plan_id,recommended_pricing_plan_id,effective_date,expiration_date,review_due_date,negotiated_bps,negotiated_per_txn_fee_usd,monthly_minimum_fee_usd,exception_flag,exception_type,approval_status,approved_by_role,month,txn_count,payment_volume_usd,avg_ticket_usd,txn_growth_pct,volume_growth_pct,chargeback_rate,auth_approval_rate,active_merchants,refunds_usd,net_revenue_usd,gross_margin_usd,gross_margin_rate,as_of_month,partner_segment,segment_reason
P000001,NorthStar Commerce 0001,Technology Platform,Travel,SMB,Suspended,US,NY,New York,Northeast,API,Direct,High,Approved,Level 3,2019-06-15,Northeast,1,A000001,HIGH_RISK,HIGH_RISK,2023-04-12,,2025-04-11,106.63,0.102,2999.0,0,None,Not Required,None,2025-12-01,126,13089.63,103.11,18.87,13.9,0.0171,0.85482,6,202.09,3151.43,757.29,0.2403,2025-12-01,Inactive / Monitor,Status=Suspended; risk=High; volume=13090; txn_growth=18.87; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000298,Riverbend Gateway 0298,Technology Platform,Retail,SMB,Active,US,TX,Dallas,South,API,Referral,Medium,Rejected,Level 2,2025-06-14,South,1,A000298,PLATFORM_ISV,PLATFORM_ISV,2023-04-10,,2025-04-09,54.89,0.0515,999.0,0,None,Not Required,None,2025-12-01,12571,590274.6,46.95,12.68,15.34,0.00518,0.92733,2,12315.24,4886.42,2222.83,0.4549,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=590275; txn_growth=12.68; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000299,Riverbend PayWorks 0299,Technology Platform,Logistics,Enterprise,Active,US,NC,Greensboro,South,SDK,Direct,Medium,Approved,Level 2,2024-06-14,South,1,A000299,PLATFORM_ISV,PLATFORM_ISV,2024-10-15,,2026-10-15,53.54,0.0506,999.0,0,None,Not Required,None,2025-12-01,201560,17444098.59,86.55,-5.8,-6.07,0.00364,0.90707,54,270940.47,104593.64,40948.41,0.3915,2025-12-01,Strategic Growth,Status=Active; risk=Medium; volume=17444099; txn_growth=-5.8; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000300,Sunrise Checkout 0300,Bank Sponsor,Utilities,SMB,Active,US,CA,San Francisco,West,Batch File,Partner-sourced,Low,Approved,Level 3,2019-07-13,West,1,A000300,LAUNCH,LAUNCH,2024-11-05,,2026-11-05,88.6,0.0882,99.0,0,None,Not Required,None,2025-12-01,236,24786.96,104.67,31.11,14.0,0.00528,0.98647,11,287.66,339.43,209.5,0.6172,2025-12-01,Core Partner,Status=Active; risk=Low; volume=24787; txn_growth=31.11; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000301,Cedar PayTech 0301,Financial Institution,Fintech,Mid-Market,Active,US,AZ,Mesa,West,API,Alliance,Medium,Expired,Level 1,2018-12-13,West,1,A000301,GROWTH,GROWTH,2025-02-11,,2027-02-11,70.62,0.0553,499.0,0,None,Not Required,None,2025-12-01,8610,372702.98,43.29,-5.55,9.37,0.00677,0.91671,25,6511.07,3607.16,1889.07,0.5237,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=372703; txn_growth=-5.55; assigned_plan=GROWTH; recommended_plan=GROWTH
P000302,Clearwater Payments 0302,Merchant Acquirer,Fintech,SMB,Active,US,IL,Chicago,Midwest,SFTP,Partner-sourced,Medium,Approved,Level 3,2018-09-22,Midwest,1,A000302,GROWTH,GROWTH,2024-05-18,,2026-05-18,66.24,0.0625,499.0,0,None,Not Required,None,2025-12-01,7526,428911.77,56.99,-1.75,-1.83,0.00835,0.88205,3,3562.54,3810.49,1391.59,0.3652,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=428912; txn_growth=-1.75; assigned_plan=GROWTH; recommended_plan=GROWTH
P000303,Cedar Billing 0303,ISO/Reseller,Fintech,SMB,Active,US,IL,Springfield,Midwest,API,Direct,Medium,Approved,Level 3,2022-09-01,Midwest,1,A000303,LAUNCH,LAUNCH,2023-05-31,,2025-05-30,92.76,0.0768,99.0,0,None,Not Required,None,2025-12-01,2924,116741.63,39.92,5.9,8.53,0.00415,0.92692,4,1427.18,1406.46,677.21,0.4815,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=116742; txn_growth=5.9; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000304,Granite Checkout 0304,Technology Platform,Healthcare,SMB,Active,US,NC,Greensboro,South,Hosted Checkout,Partner-sourced,Low,Approved,Level 1,2025-06-08,South,1,A000304,GROWTH,GROWTH,2023-12-27,,2025-12-26,74.68,0.0596,499.0,0,None,Not Required,None,2025-12-01,3322,299514.32,90.14,3.97,7.2,0.00226,0.88737,4,5923.68,2933.76,1426.69,0.4863,2025-12-01,Core Partner,Status=Active; risk=Low; volume=299514; txn_growth=3.97; assigned_plan=GROWTH; recommended_plan=GROWTH
P000305,Summit Platform 0305,Merchant Acquirer,Logistics,Mid-Market,Active,US,CO,Colorado Springs,West,API,Referral,Medium,Expired,Level 2,2019-11-17,West,1,A000305,GROWTH,GROWTH,2024-07-01,,2026-07-01,73.9,0.0638,499.0,0,None,Not Required,None,2025-12-01,5677,1031221.39,181.62,-5.53,-0.98,0.00612,0.88795,13,20700.04,8481.92,4170.56,0.4917,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=1031221; txn_growth=-5.53; assigned_plan=GROWTH; recommended_plan=GROWTH
P000306,Copper Commerce 0306,Financial Institution,Professional Services,Enterprise,Suspended,US,MI,Ann Arbor,Midwest,API,Direct,Low,Approved,Level 4,2018-01-29,Midwest,1,A000306,GROWTH,GROWTH,2023-03-01,,2025-02-28,74.83,0.0614,499.0,0,None,Not Required,None,2025-12-01,2057,360129.47,175.01,10.35,6.47,0.00347,0.96422,21,1335.23,3320.15,1558.81,0.4695,2025-12-01,Inactive / Monitor,Status=Suspended; risk=Low; volume=360129; txn_growth=10.35; assigned_plan=GROWTH; recommended_plan=GROWTH
P000307,Ironwood Merchant Services 0307,ISO/Reseller,Healthcare,Mid-Market,Pilot,US,IL,Chicago,Midwest,API,Alliance,Low,Approved,Level 1,2017-10-23,Midwest,1,A000307,GROWTH,GROWTH,2020-11-11,,2022-11-11,73.48,0.0624,499.0,0,None,Not Required,None,2025-12-01,5507,728862.89,132.34,-2.72,-0.51,0.00122,0.90534,11,7585.07,6198.32,3481.6,0.5617,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Low; volume=728863; txn_growth=-2.72; assigned_plan=GROWTH; recommended_plan=GROWTH
P000308,RedRock Platform 0308,Marketplace,Retail,SMB,Active,US,TX,San Antonio,South,SDK,Referral,Low,Approved,Level 2,2021-05-09,South,1,A000308,LAUNCH,LAUNCH,2025-05-03,,2027-05-03,91.69,0.0767,99.0,0,None,Not Required,None,2025-12-01,2687,149513.06,55.63,12.8,21.27,0.0001,0.90542,1,3311.58,1675.98,750.84,0.448,2025-12-01,Core Partner,Status=Active; risk=Low; volume=149513; txn_growth=12.8; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000309,Cedar Market 0309,Technology Platform,SaaS,Mid-Market,Active,US,PA,Harrisburg,Northeast,SDK,Direct,Medium,Approved,Level 3,2022-08-22,Northeast,1,A000309,PLATFORM_ISV,PLATFORM_ISV,2020-01-31,,2022-01-30,56.87,0.0483,999.0,0,None,Not Required,None,2025-12-01,64416,3822962.72,59.35,20.04,5.68,0.00761,0.88754,8,70649.16,25851.48,9888.19,0.3825,2025-12-01,High-Growth Platform,Status=Active; risk=Medium; volume=3822963; txn_growth=20.04; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000310,Prairie PayTech 0310,ISO/Reseller,Travel,Strategic,Active,US,TX,Houston,South,API,Direct,Medium,Approved,Level 3,2025-05-17,South,1,A000310,HIGH_RISK,HIGH_RISK,2024-11-04,,2025-11-04,108.45,0.1063,2999.0,1,High-risk waiver,Approved,Product Director,2025-12-01,141059,43777785.83,310.35,15.87,23.68,0.00728,0.86588,68,163413.06,492763.66,225735.03,0.4581,2025-12-01,Strategic Growth,Status=Active; risk=Medium; volume=43777786; txn_growth=15.87; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000311,NorthStar Solutions 0311,ISV,SaaS,SMB,Pilot,US,FL,Fort Lauderdale,South,Direct Processor,Direct,Medium,Expired,Level 1,2023-03-24,South,1,A000311,LAUNCH,LAUNCH,2023-04-27,,2025-04-26,87.53,0.0809,99.0,0,None,Not Required,None,2025-12-01,843,106344.15,126.12,13.0,8.76,0.0114,0.94064,3,446.55,1098.03,426.26,0.3882,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Medium; volume=106344; txn_growth=13.0; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000312,Ironwood Merchant Services 0312,ISO/Reseller,Fintech,Strategic,Suspended,US,CA,Sacramento,West,API,Direct,Low,Approved,Level 1,2022-10-01,West,1,A000312,STRATEGIC,STRATEGIC,2025-01-11,,2027-01-11,31.52,0.021,4999.0,0,None,Not Required,None,2025-12-01,4942,329353.03,66.63,17.44,9.4,0.00471,0.92395,94,2797.28,6140.9,3377.5,0.55,2025-12-01,Inactive / Monitor,Status=Suspended; risk=Low; volume=329353; txn_growth=17.44; assigned_plan=STRATEGIC; recommended_plan=STRATEGIC
P000313,Granite Processing 0313,Financial Institution,Healthcare,SMB,Pilot,US,AZ,Tempe,West,Direct Processor,Referral,Medium,Pending Review,Level 2,2024-03-25,West,1,A000313,LAUNCH,LAUNCH,2023-04-06,,2025-04-05,91.13,0.0821,99.0,0,None,Not Required,None,2025-12-01,560,63188.64,112.83,-6.35,-0.09,0.00771,0.87374,2,1369.16,720.81,303.17,0.4206,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Medium; volume=63189; txn_growth=-6.35; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000314,Cedar Gateway 0314,ISV,Healthcare,Mid-Market,Active,US,MI,Detroit,Midwest,API,Referral,High,Approved,Level 2,2020-07-25,Midwest,1,A000314,HIGH_RISK,HIGH_RISK,2025-06-07,,2027-06-07,109.97,0.0973,2999.0,0,None,Not Required,None,2025-12-01,11464,1097016.03,95.69,15.17,10.71,0.01771,0.87363,13,15640.93,16178.33,4051.05,0.2504,2025-12-01,Risk Review,Status=Active; risk=High; volume=1097016; txn_growth=15.17; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000315,Prairie PayWorks 0315,Marketplace,Healthcare,Mid-Market,Active,US,MA,Worcester,Northeast,API,Referral,Medium,Expired,Level 2,2025-04-19,Northeast,1,A000315,GROWTH,GROWTH,2022-12-02,,2024-12-01,74.9,0.0607,499.0,0,None,Not Required,None,2025-12-01,12853,1675686.35,130.36,0.51,2.67,0.00551,0.89241,7,27633.69,13830.07,5190.43,0.3753,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=1675686; txn_growth=0.51; assigned_plan=GROWTH; recommended_plan=GROWTH
P000316,Keystone Commerce 0316,Technology Platform,Gaming,Enterprise,Active,US,WA,Spokane,West,API,Alliance,Medium,Approved,Level 1,2020-02-24,West,1,A000316,HIGH_RISK,HIGH_RISK,2025-06-22,,2026-06-22,86.92,0.0889,2999.0,1,Discounted bps,Pending,Product Director,2025-12-01,293957,8798613.53,29.93,1.0,6.87,0.01255,0.89865,42,151430.33,105609.33,33752.74,0.3196,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=8798614; txn_growth=1.0; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000317,Brightpath Platform 0317,ISV,Gaming,Mid-Market,Pilot,US,NY,Syracuse,Northeast,SDK,Direct,High,Expired,Level 1,2023-08-14,Northeast,1,A000317,HIGH_RISK,HIGH_RISK,2025-07-18,,2026-01-14,109.84,0.0974,0.0,1,Waived monthly minimum,Approved,None,2025-12-01,10376,350080.43,33.74,5.21,6.46,0.02101,0.83992,7,7513.55,4855.91,1513.59,0.3117,2025-12-01,Inactive / Monitor,Status=Pilot; risk=High; volume=350080; txn_growth=5.21; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000318,Riverbend PayTech 0318,ISO/Reseller,Utilities,Mid-Market,Active,US,CA,San Jose,West,SDK,Referral,Medium,Approved,Level 1,2022-03-19,West,1,A000318,GROWTH,GROWTH,2023-02-24,,2025-02-23,72.2,0.0651,499.0,0,None,Not Required,None,2025-12-01,3987,437337.55,109.68,9.17,13.92,0.00909,0.93828,8,10873.89,3916.13,1945.92,0.4969,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=437338; txn_growth=9.17; assigned_plan=GROWTH; recommended_plan=GROWTH
P000319,Sunrise PayTech 0319,ISO/Reseller,SaaS,Enterprise,Active,US,CA,San Jose,West,Hosted Checkout,Referral,Medium,Approved,Level 3,2019-01-04,West,1,A000319,STRATEGIC,SCALE,2024-12-12,,2026-12-12,26.22,0.0198,0.0,1,Waived monthly minimum,Approved,Product Director,2025-12-01,52302,4583986.5,87.64,4.69,3.72,0.0012,0.86315,18,26216.52,13054.79,6340.71,0.4857,2025-12-01,Pricing Review,Status=Active; risk=Medium; volume=4583986; txn_growth=4.69; assigned_plan=STRATEGIC; recommended_plan=SCALE
P000320,BluePeak Merchant Services 0320,Marketplace,Fintech,SMB,Active,US,TX,Dallas,South,Hosted Checkout,Referral,Low,Approved,Level 3,2019-04-27,South,1,A000320,GROWTH,GROWTH,2023-12-08,,2024-06-05,51.09,0.0598,499.0,1,Discounted bps,Approved,Risk Review,2025-12-01,27771,1036776.14,37.33,13.36,4.86,0.00305,0.963,2,14978.66,7456.6,4797.58,0.6434,2025-12-01,Core Partner,Status=Active; risk=Low; volume=1036776; txn_growth=13.36; assigned_plan=GROWTH; recommended_plan=GROWTH
P000321,RedRock Checkout 0321,ISO/Reseller,Education,SMB,Active,US,IL,Peoria,Midwest,Hosted Checkout,Direct,High,Approved,Level 3,2025-04-27,Midwest,1,A000321,HIGH_RISK,HIGH_RISK,2023-07-20,,2025-07-19,111.58,0.0994,2999.0,0,None,Not Required,None,2025-12-01,886,141269.12,159.41,-8.75,2.2,0.01913,0.87547,4,1424.82,4663.35,1447.5,0.3104,2025-12-01,Risk Review,Status=Active; risk=High; volume=141269; txn_growth=-8.75; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000322,Prairie Solutions 0322,Merchant Acquirer,Professional Services,Mid-Market,Active,US,CO,Boulder,West,Direct Processor,Direct,Medium,Approved,Level 4,2021-07-21,West,1,A000322,GROWTH,GROWTH,2025-05-27,,2027-05-27,72.66,0.0594,499.0,0,None,Not Required,None,2025-12-01,3052,457595.29,149.9,-3.87,-7.09,0.01002,0.88617,6,11377.24,4005.18,1397.01,0.3488,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=457595; txn_growth=-3.87; assigned_plan=GROWTH; recommended_plan=GROWTH
P000323,RedRock Gateway 0323,Financial Institution,Logistics,SMB,Active,US,WA,Tacoma,West,Hosted Checkout,Direct,Medium,Approved,Level 2,2018-09-08,West,1,A000323,LEGACY_ENTERPRISE,LAUNCH,2018-11-27,,2019-05-26,36.72,0.0448,0.0,1,High-risk waiver,Approved,None,2025-12-01,627,176456.59,281.02,16.11,11.7,0.01047,0.88187,4,2939.71,676.04,198.82,0.2941,2025-12-01,Pricing Review,Status=Active; risk=Medium; volume=176457; txn_growth=16.11; assigned_plan=LEGACY_ENTERPRISE; recommended_plan=LAUNCH
P000324,Ironwood Payments 0324,Marketplace,Nonprofit,SMB,Active,US,TX,Austin,South,Batch File,Direct,Low,Approved,Level 3,2019-09-26,South,1,A000324,GROWTH,GROWTH,2025-06-24,,2027-06-24,73.85,0.0614,499.0,0,None,Not Required,None,2025-12-01,5986,241718.42,40.38,21.77,7.97,0.0012,0.92861,2,5114.65,2651.63,1355.78,0.5113,2025-12-01,High-Growth Platform,Status=Active; risk=Low; volume=241718; txn_growth=21.77; assigned_plan=GROWTH; recommended_plan=GROWTH
P000325,Brightpath Merchant Services 0325,Technology Platform,Fintech,Enterprise,Dormant,US,VA,Richmond,South,API,Alliance,Low,Approved,Level 3,2017-03-18,South,1,A000325,PLATFORM_ISV,PLATFORM_ISV,2024-01-18,,2026-01-17,51.22,0.0492,999.0,0,None,Not Required,None,2025-12-01,23060,1604187.27,69.56,1.82,15.78,0.0038,0.95584,105,34393.02,10350.2,5082.98,0.4911,2025-12-01,Inactive / Monitor,Status=Dormant; risk=Low; volume=1604187; txn_growth=1.82; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000326,Clearwater Billing 0326,Gateway,Healthcare,Mid-Market,Active,US,OH,Cincinnati,Midwest,Hosted Checkout,Alliance,Low,Approved,Level 1,2023-07-15,Midwest,1,A000326,GROWTH,GROWTH,2023-04-03,,2025-04-02,70.42,0.0584,499.0,0,None,Not Required,None,2025-12-01,12105,1821663.47,150.49,1.77,0.9,0.0001,0.94823,42,39979.94,14034.09,6723.73,0.4791,2025-12-01,Core Partner,Status=Active; risk=Low; volume=1821663; txn_growth=1.77; assigned_plan=GROWTH; recommended_plan=GROWTH
P000327,Copper Checkout 0327,Technology Platform,SaaS,Strategic,Active,US,IL,Springfield,Midwest,API,Alliance,Medium,Approved,Level 4,2022-08-28,Midwest,1,A000327,PLATFORM_ISV,PLATFORM_ISV,2025-06-09,,2027-06-09,50.41,0.05,999.0,0,None,Not Required,None,2025-12-01,444404,41696220.28,93.82,7.4,3.0,0.01158,0.9347,264,955603.47,233409.85,91566.68,0.3923,2025-12-01,Strategic Growth,Status=Active; risk=Medium; volume=41696220; txn_growth=7.4; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000328,Keystone Solutions 0328,ISV,Logistics,Mid-Market,Active,US,NC,Charlotte,South,SFTP,Alliance,Medium,Approved,Level 3,2017-01-05,South,1,A000328,GROWTH,GROWTH,2023-04-19,,2025-04-18,47.1,0.0596,499.0,1,Legacy plan extension,Expired,Pricing Governance,2025-12-01,1715,567265.1,330.62,5.02,13.24,0.00744,0.88554,8,1758.24,3273.03,1367.8,0.4179,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=567265; txn_growth=5.02; assigned_plan=GROWTH; recommended_plan=GROWTH
P000329,Evergreen Market 0329,ISO/Reseller,Professional Services,SMB,Pilot,US,NY,Rochester,Northeast,SDK,Alliance,Low,Approved,Level 4,2023-08-10,Northeast,1,A000329,LAUNCH,LAUNCH,2023-07-21,,2025-07-20,96.78,0.0851,99.0,0,None,Not Required,None,2025-12-01,144,39456.05,272.78,2.13,6.92,0.00516,0.92145,5,173.86,493.11,291.23,0.5906,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Low; volume=39456; txn_growth=2.13; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000330,Harbor Payments 0330,Technology Platform,Retail,Mid-Market,Active,US,TX,Plano,South,API,Alliance,Low,Pending Review,Level 1,2024-12-14,South,1,A000330,PLATFORM_ISV,PLATFORM_ISV,2020-10-28,,2022-10-28,48.41,0.0475,999.0,0,None,Not Required,None,2025-12-01,63388,4078084.79,64.33,17.03,14.5,0.00522,0.95337,11,88642.96,23751.94,14151.41,0.5958,2025-12-01,Core Partner,Status=Active; risk=Low; volume=4078085; txn_growth=17.03; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000331,RedRock Financial 0331,Technology Platform,Retail,Mid-Market,Active,US,NY,Syracuse,Northeast,SFTP,Direct,Medium,Approved,Level 2,2023-01-05,Northeast,1,A000331,SCALE,SCALE,2024-05-12,,2026-05-12,51.67,0.0439,1999.0,0,None,Not Required,None,2025-12-01,125828,5830348.21,46.34,18.66,17.6,0.00651,0.92062,42,139057.35,37648.26,13289.84,0.353,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=5830348; txn_growth=18.66; assigned_plan=SCALE; recommended_plan=SCALE
P000332,Maple Financial 0332,Bank Sponsor,Nonprofit,SMB,Active,US,OH,Cincinnati,Midwest,Batch File,Referral,Low,Approved,Level 3,2020-06-10,Midwest,1,A000332,LAUNCH,LAUNCH,2025-04-07,,2027-04-07,89.29,0.0867,99.0,0,None,Not Required,None,2025-12-01,4225,188113.74,44.51,7.1,-3.66,0.0051,0.96374,3,2427.57,2144.98,963.1,0.449,2025-12-01,Core Partner,Status=Active; risk=Low; volume=188114; txn_growth=7.1; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000333,Harbor Solutions 0333,Marketplace,Logistics,Mid-Market,Active,US,AZ,Scottsdale,West,API,Alliance,Medium,Approved,Level 4,2021-06-29,West,1,A000333,SCALE,SCALE,2025-03-25,,2027-03-25,47.02,0.0354,1999.0,0,None,Not Required,None,2025-12-01,16664,3907060.9,234.45,6.21,0.86,0.0103,0.89118,6,76171.36,20959.91,7794.99,0.3719,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=3907061; txn_growth=6.21; assigned_plan=SCALE; recommended_plan=SCALE
P000334,Keystone Platform 0334,Marketplace,Gaming,SMB,Active,US,CA,Sacramento,West,API,Direct,High,Approved,Level 2,2017-12-28,West,1,A000334,HIGH_RISK,HIGH_RISK,2024-01-06,,2026-01-05,100.9,0.0984,2999.0,0,None,Not Required,None,2025-12-01,7453,248834.56,33.39,24.47,9.01,0.02094,0.8638,9,1525.13,6243.12,1577.01,0.2526,2025-12-01,Risk Review,Status=Active; risk=High; volume=248835; txn_growth=24.47; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000335,BluePeak Billing 0335,ISO/Reseller,Gaming,Strategic,Active,US,AZ,Phoenix,West,Direct Processor,Referral,Medium,Approved,Level 2,2018-12-19,West,1,A000335,HIGH_RISK,HIGH_RISK,2023-04-03,,2025-04-02,111.68,0.0922,2999.0,0,None,Not Required,None,2025-12-01,1811242,65148043.76,35.97,11.69,7.11,0.01303,0.90073,82,668952.65,897568.87,290184.02,0.3233,2025-12-01,Strategic Growth,Status=Active; risk=Medium; volume=65148044; txn_growth=11.69; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000336,Keystone PayTech 0336,Financial Institution,Utilities,Mid-Market,Active,US,AZ,Tucson,West,SFTP,Direct,Low,Approved,Level 2,2024-07-23,West,1,A000336,GROWTH,GROWTH,2024-07-18,,2026-07-18,70.93,0.0598,499.0,0,None,Not Required,None,2025-12-01,12844,1919660.51,149.45,25.26,11.19,0.00367,0.92077,9,44170.73,14883.22,6932.6,0.4658,2025-12-01,Core Partner,Status=Active; risk=Low; volume=1919661; txn_growth=25.26; assigned_plan=GROWTH; recommended_plan=GROWTH
P000337,NorthStar PayWorks 0337,Bank Sponsor,Retail,SMB,Active,US,NJ,Newark,Northeast,API,Direct,Low,Approved,Level 1,2024-11-22,Northeast,1,A000337,GROWTH,GROWTH,2023-08-06,,2025-08-05,66.82,0.0611,499.0,0,None,Not Required,None,2025-12-01,8845,349054.82,39.46,26.05,26.11,0.00281,0.95587,8,6564.43,3371.81,1703.78,0.5053,2025-12-01,Core Partner,Status=Active; risk=Low; volume=349055; txn_growth=26.05; assigned_plan=GROWTH; recommended_plan=GROWTH
P000338,Sunrise Platform 0338,Marketplace,Fintech,Mid-Market,Active,US,CO,Colorado Springs,West,Direct Processor,Direct,Low,Approved,Level 1,2023-06-13,West,1,A000338,GROWTH,GROWTH,2024-03-11,,2026-03-11,73.29,0.0582,499.0,0,None,Not Required,None,2025-12-01,14573,1067591.64,73.26,-3.88,3.14,0.00679,0.90869,56,10500.64,9171.53,4798.54,0.5232,2025-12-01,Core Partner,Status=Active; risk=Low; volume=1067592; txn_growth=-3.88; assigned_plan=GROWTH; recommended_plan=GROWTH
P000339,Brightpath Financial 0339,Technology Platform,Retail,SMB,Dormant,US,FL,Fort Lauderdale,South,SDK,Direct,High,Pending Review,Level 2,2024-10-14,South,1,A000339,HIGH_RISK,HIGH_RISK,2020-08-15,,2022-08-15,108.51,0.0952,2999.0,0,None,Not Required,None,2025-12-01,692,41756.49,60.3,22.7,2.12,0.01825,0.85902,1,276.62,3517.98,1094.44,0.3111,2025-12-01,Inactive / Monitor,Status=Dormant; risk=High; volume=41756; txn_growth=22.7; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000340,Summit Financial 0340,Financial Institution,Government,Strategic,Active,US,CA,San Francisco,West,API,Direct,Low,Approved,Level 3,2017-10-04,West,1,A000340,STRATEGIC,STRATEGIC,2025-05-02,,2027-05-02,29.21,0.0332,4999.0,0,None,Not Required,None,2025-12-01,444622,100006245.32,224.92,18.6,9.44,0.00246,0.9443,112,2068180.81,311878.69,174620.88,0.5599,2025-12-01,Strategic Growth,Status=Active; risk=Low; volume=100006245; txn_growth=18.6; assigned_plan=STRATEGIC; recommended_plan=STRATEGIC
P000341,Prairie Financial 0341,Marketplace,Healthcare,SMB,Active,US,FL,Orlando,South,SDK,Direct,High,Approved,Level 3,2018-01-16,South,1,A000341,HIGH_RISK,HIGH_RISK,2023-03-15,,2025-03-14,115.04,0.1011,2999.0,0,None,Not Required,None,2025-12-01,2188,185737.77,84.85,-15.62,1.09,0.01821,0.83913,3,2667.15,5356.93,1332.8,0.2488,2025-12-01,Risk Review,Status=Active; risk=High; volume=185738; txn_growth=-15.62; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000342,Harbor Processing 0342,Technology Platform,Utilities,Mid-Market,Active,US,FL,Tampa,South,SFTP,Direct,Low,Pending Review,Level 3,2025-04-08,South,1,A000342,GROWTH,GROWTH,2023-08-19,,2025-08-18,69.85,0.0612,499.0,0,None,Not Required,None,2025-12-01,18074,1878615.07,103.94,10.27,9.42,0.00561,0.94683,48,29051.47,14727.26,8851.08,0.601,2025-12-01,Core Partner,Status=Active; risk=Low; volume=1878615; txn_growth=10.27; assigned_plan=GROWTH; recommended_plan=GROWTH
P000343,Maple Connect 0343,ISV,Healthcare,SMB,Active,US,CA,San Jose,West,SFTP,Alliance,Medium,Approved,Level 3,2017-01-28,West,1,A000343,LAUNCH,LAUNCH,2024-09-02,,2026-09-02,98.91,0.0842,99.0,0,None,Not Required,None,2025-12-01,1756,187609.06,106.82,-0.85,4.5,0.00477,0.91209,5,4418.36,2102.5,700.76,0.3333,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=187609; txn_growth=-0.85; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000344,Silverline Billing 0344,Financial Institution,Professional Services,SMB,Active,US,NY,New York,Northeast,API,Direct,Medium,Pending Review,Level 2,2022-09-25,Northeast,1,A000344,LAUNCH,LAUNCH,2023-03-29,,2025-03-28,89.24,0.0829,99.0,0,None,Not Required,None,2025-12-01,731,134282.8,183.61,-11.61,1.17,0.00667,0.89614,3,2731.03,1357.94,492.52,0.3627,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=134283; txn_growth=-11.61; assigned_plan=LAUNCH; recommended_plan=LAUNCH
