partner_id,partner_name,partner_type,industry_vertical,partner_size,partner_status,country,state,city,region,integration_type,sales_channel,risk_tier,kyc_status,pci_level,onboarding_date,relationship_manager_region,synthetic_record_flag,industry,status
P000809,NorthStar Financial 0809,ISO/Reseller,SaaS,SMB,Active,US,FL,Fort Lauderdale,South,Hosted Checkout,Direct,Medium,Approved,Level 2,2022-02-16,South,1,SaaS,Active
P000810,Sunrise Financial 0810,ISV,SaaS,Enterprise,Suspended,US,CA,Sacramento,West,API,Partner-sourced,Medium,Approved,Level 2,2017-02-07,West,1,SaaS,Suspended
P000811,Sunrise PayWorks 0811,ISV,Logistics,Mid-Market,Active,US,MN,Duluth,Midwest,Hosted Checkout,Direct,Low,Approved,Level 3,2018-07-28,Midwest,1,Logistics,Active
P000812,Copper Billing 0812,Gateway,Retail,Enterprise,Active,US,MA,Worcester,Northeast,API,Referral,Low,Expired,Level 1,2024-05-22,Northeast,1,Retail,Active
P000813,Prairie Commerce 0813,ISO/Reseller,SaaS,Mid-Market,Active,US,CA,San Jose,West,SFTP,Direct,Medium,Approved,Level 4,2024-06-17,West,1,SaaS,Active
P000814,Evergreen Billing 0814,Merchant Acquirer,Travel,Enterprise,Active,US,UT,Provo,West,SDK,Partner-sourced,High,Pending Review,Level 1,2021-09-17,West,1,Travel,Active
P000815,Sunrise Platform 0815,Technology Platform,Hospitality,SMB,Pilot,US,NJ,Princeton,Northeast,API,Partner-sourced,Medium,Approved,Level 3,2018-06-30,Northeast,1,Hospitality,Pilot
P000816,Cedar Connect 0816,ISV,Fintech,Mid-Market,Active,US,IL,Naperville,Midwest,SDK,Referral,Low,Approved,Level 3,2017-04-10,Midwest,1,Fintech,Active
P000817,Copper Processing 0817,Technology Platform,Healthcare,SMB,Pilot,US,GA,Savannah,South,SFTP,Alliance,Medium,Approved,Level 3,2019-02-18,South,1,Healthcare,Pilot
P000818,Cedar Connect 0818,ISO/Reseller,Professional Services,Enterprise,Active,US,NY,Rochester,Northeast,Batch File,Direct,Medium,Approved,Level 3,2017-11-17,Northeast,1,Professional Services,Active
P000819,Skyline Commerce 0819,Technology Platform,Travel,Mid-Market,Dormant,US,AZ,Phoenix,West,API,Partner-sourced,Medium,Approved,Level 1,2018-10-09,West,1,Travel,Dormant
P000820,RedRock Merchant Services 0820,ISV,Fintech,Mid-Market,Active,US,TX,Plano,South,Hosted Checkout,Direct,Low,Approved,Level 2,2017-05-03,South,1,Fintech,Active
P000821,BluePeak Gateway 0821,Merchant Acquirer,Government,SMB,Dormant,US,PA,Pittsburgh,Northeast,Batch File,Direct,Low,Approved,Level 4,2022-07-15,Northeast,1,Government,Dormant
P000822,Cedar Solutions 0822,Marketplace,Government,SMB,Active,US,AZ,Tempe,West,Batch File,Partner-sourced,High,Expired,Level 2,2022-05-16,West,1,Government,Active
P000823,BluePeak Payments 0823,Technology Platform,Fintech,SMB,Active,US,TX,Austin,South,API,Referral,Low,Approved,Level 4,2019-03-15,South,1,Fintech,Active
P000824,Sunrise Commerce 0824,ISO/Reseller,Retail,Enterprise,Active,US,NY,New York,Northeast,API,Partner-sourced,Medium,Approved,Level 2,2023-11-27,Northeast,1,Retail,Active
P000825,Granite Connect 0825,Merchant Acquirer,Logistics,SMB,Active,US,IL,Naperville,Midwest,SDK,Partner-sourced,Low,Approved,Level 1,2017-07-07,Midwest,1,Logistics,Active
P000826,Riverbend PayTech 0826,ISV,Retail,SMB,Active,US,UT,Ogden,West,SDK,Direct,Low,Approved,Level 3,2023-10-19,West,1,Retail,Active
P000827,Riverbend Market 0827,Technology Platform,Utilities,SMB,Suspended,US,NY,New York,Northeast,API,Direct,Medium,Approved,Level 3,2023-03-09,Northeast,1,Utilities,Suspended
P000828,Maple Financial 0828,Gateway,Professional Services,Mid-Market,Active,US,NY,Syracuse,Northeast,Direct Processor,Direct,Low,Approved,Level 1,2017-11-18,Northeast,1,Professional Services,Active
P000829,Sunrise Commerce 0829,ISV,Fintech,SMB,Active,US,CO,Boulder,West,API,Referral,Medium,Approved,Level 1,2017-03-29,West,1,Fintech,Active
P000830,Evergreen Platform 0830,ISO/Reseller,Professional Services,Strategic,Active,US,FL,Tampa,South,API,Direct,Low,Pending Review,Level 1,2021-12-24,South,1,Professional Services,Active
P000831,Oakstone Checkout 0831,Marketplace,Fintech,Mid-Market,Dormant,US,TX,Dallas,South,Direct Processor,Alliance,Low,Approved,Level 3,2019-12-12,South,1,Fintech,Dormant
P000832,Summit Solutions 0832,Merchant Acquirer,Hospitality,Mid-Market,Active,US,FL,Miami,South,API,Partner-sourced,Low,Approved,Level 4,2021-05-09,South,1,Hospitality,Active
P000833,Evergreen Processing 0833,Financial Institution,Utilities,Mid-Market,Active,US,CA,San Jose,West,API,Partner-sourced,Low,Approved,Level 2,2025-05-13,West,1,Utilities,Active
P000834,RedRock Market 0834,ISV,SaaS,SMB,Active,US,CA,Los Angeles,West,API,Alliance,High,Pending Review,Level 3,2020-01-06,West,1,SaaS,Active
P000835,BluePeak Market 0835,Technology Platform,Professional Services,Mid-Market,Active,US,FL,Fort Lauderdale,South,API,Referral,Medium,Pending Review,Level 3,2022-05-21,South,1,Professional Services,Active
P000836,RedRock Financial 0836,Technology Platform,Utilities,SMB,Active,US,NY,Rochester,Northeast,SDK,Direct,Medium,Approved,Level 3,2022-07-21,Northeast,1,Utilities,Active
P000837,Oakstone Payments 0837,Gateway,SaaS,SMB,Active,US,UT,Salt Lake City,West,Hosted Checkout,Alliance,Medium,Approved,Level 1,2023-03-17,West,1,SaaS,Active
P000838,Summit Commerce 0838,Bank Sponsor,Retail,Enterprise,Active,US,NY,Albany,Northeast,API,Direct,Medium,Approved,Level 3,2022-09-08,Northeast,1,Retail,Active
P000839,Keystone Billing 0839,ISV,Fintech,Enterprise,Active,US,GA,Savannah,South,API,Direct,Medium,Approved,Level 2,2021-01-15,South,1,Fintech,Active
P000840,NorthStar Commerce 0840,ISO/Reseller,Utilities,Mid-Market,Dormant,US,NC,Durham,South,Direct Processor,Direct,Low,Approved,Level 2,2023-10-31,South,1,Utilities,Dormant
P000841,Cedar Commerce 0841,Financial Institution,Gaming,Strategic,Active,US,AZ,Tempe,West,API,Referral,Medium,Approved,Level 4,2019-07-09,West,1,Gaming,Active
P000842,Oakstone Financial 0842,ISO/Reseller,Retail,Enterprise,Active,US,WA,Tacoma,West,Hosted Checkout,Alliance,Medium,Approved,Level 2,2019-03-10,West,1,Retail,Active
P000843,Sunrise PayWorks 0843,Merchant Acquirer,Hospitality,Strategic,Dormant,US,CA,San Diego,West,SFTP,Direct,Low,Approved,Level 2,2021-08-07,West,1,Hospitality,Dormant
P000844,Granite Gateway 0844,Technology Platform,Professional Services,Mid-Market,Active,US,VA,Norfolk,South,Direct Processor,Alliance,Low,Approved,Level 3,2021-07-28,South,1,Professional Services,Active
P000845,Harbor PayTech 0845,ISV,Travel,SMB,Terminated,US,CA,Sacramento,West,Batch File,Direct,Low,Approved,Level 1,2022-02-03,West,1,Travel,Terminated
P000846,Silverline Commerce 0846,Financial Institution,Gaming,Mid-Market,Pilot,US,NY,Albany,Northeast,API,Referral,Low,Pending Review,Level 3,2018-06-27,Northeast,1,Gaming,Pilot
P000847,Oakstone Connect 0847,Gateway,Professional Services,Mid-Market,Active,US,CA,San Francisco,West,SDK,Referral,Low,Approved,Level 4,2023-10-30,West,1,Professional Services,Active
P000848,Clearwater PayWorks 0848,Technology Platform,Logistics,Strategic,Active,US,MN,Minneapolis,Midwest,SDK,Alliance,High,Approved,Level 3,2019-01-22,Midwest,1,Logistics,Active
P000849,Brightpath Financial 0849,Technology Platform,Logistics,Mid-Market,Active,US,FL,Fort Lauderdale,South,Hosted Checkout,Direct,Low,Approved,Level 2,2018-02-01,South,1,Logistics,Active
P000850,Silverline PayTech 0850,ISO/Reseller,Logistics,Mid-Market,Active,US,GA,Atlanta,South,API,Alliance,Medium,Approved,Level 3,2017-06-21,South,1,Logistics,Active
P000851,Maple Processing 0851,Merchant Acquirer,Travel,Enterprise,Active,US,AZ,Tucson,West,API,Alliance,Medium,Approved,Level 2,2019-07-06,West,1,Travel,Active
P000852,Silverline Payments 0852,Bank Sponsor,Government,Strategic,Active,US,OH,Cincinnati,Midwest,SDK,Partner-sourced,Medium,Approved,Level 4,2023-09-18,Midwest,1,Government,Active
P000853,Ironwood PayWorks 0853,ISO/Reseller,Healthcare,Mid-Market,Active,US,CA,Sacramento,West,Direct Processor,Referral,Medium,Approved,Level 4,2021-12-28,West,1,Healthcare,Active
P000854,Clearwater Financial 0854,Gateway,Gaming,Enterprise,Active,US,NV,Reno,West,API,Alliance,Low,Pending Review,Level 4,2025-03-16,West,1,Gaming,Active
P000855,Cedar PayWorks 0855,Financial Institution,Healthcare,SMB,Active,US,CA,Los Angeles,West,SFTP,Direct,Low,Approved,Level 4,2024-09-18,West,1,Healthcare,Active
P000856,NorthStar Gateway 0856,Technology Platform,Gaming,Mid-Market,Pilot,US,CA,San Francisco,West,SDK,Referral,Low,Approved,Level 4,2018-07-15,West,1,Gaming,Pilot
P000857,Cedar Solutions 0857,Marketplace,Travel,SMB,Active,US,AZ,Tucson,West,API,Alliance,High,Pending Review,Level 1,2025-02-10,West,1,Travel,Active
P000858,Prairie Merchant Services 0858,ISO/Reseller,SaaS,Mid-Market,Active,US,FL,Miami,South,Batch File,Referral,Low,Approved,Level 3,2020-11-29,South,1,SaaS,Active
P000859,Granite Processing 0859,Gateway,Hospitality,Enterprise,Active,US,GA,Savannah,South,Batch File,Direct,Medium,Approved,Level 1,2020-04-25,South,1,Hospitality,Active
P000860,Skyline PayWorks 0860,Merchant Acquirer,Education,SMB,Dormant,US,AZ,Mesa,West,Batch File,Alliance,Low,Approved,Level 3,2021-06-19,West,1,Education,Dormant
P000861,Ironwood Payments 0861,Financial Institution,Logistics,Mid-Market,Active,US,OH,Dayton,Midwest,API,Alliance,Medium,Approved,Level 2,2023-04-23,Midwest,1,Logistics,Active
P000862,BluePeak Financial 0862,Merchant Acquirer,Hospitality,Mid-Market,Active,US,FL,Tampa,South,API,Direct,Low,Approved,Level 3,2022-01-08,South,1,Hospitality,Active
P000863,NorthStar Billing 0863,ISO/Reseller,Hospitality,SMB,Active,US,IL,Naperville,Midwest,Hosted Checkout,Direct,High,Approved,Level 3,2021-04-03,Midwest,1,Hospitality,Active
P000864,Granite Platform 0864,Financial Institution,Fintech,Mid-Market,Active,US,FL,Tampa,South,API,Direct,Low,Approved,Level 4,2025-01-19,South,1,Fintech,Active
P000865,Summit Solutions 0865,Merchant Acquirer,Healthcare,Enterprise,Active,US,NY,Albany,Northeast,Direct Processor,Alliance,High,Approved,Level 1,2021-06-18,Northeast,1,Healthcare,Active
P000866,Clearwater Checkout 0866,ISV,Travel,Enterprise,Active,US,IL,Springfield,Midwest,SFTP,Alliance,Medium,Approved,Level 4,2025-04-22,Midwest,1,Travel,Active
P000867,Brightpath Billing 0867,Technology Platform,Gaming,Enterprise,Pilot,US,CA,Los Angeles,West,API,Direct,Medium,Approved,Level 3,2021-05-22,West,1,Gaming,Pilot
P000868,Brightpath Processing 0868,Financial Institution,Nonprofit,Enterprise,Active,US,CA,San Jose,West,Direct Processor,Direct,Low,Approved,Level 1,2021-03-23,West,1,Nonprofit,Active
P000869,Evergreen Market 0869,ISO/Reseller,Fintech,Enterprise,Active,US,NJ,Trenton,Northeast,Hosted Checkout,Alliance,Low,Approved,Level 2,2023-02-17,Northeast,1,Fintech,Active
P000870,Cedar Commerce 0870,Bank Sponsor,Nonprofit,SMB,Active,US,VA,Norfolk,South,API,Direct,Low,Approved,Level 4,2023-04-17,South,1,Nonprofit,Active
P000871,BluePeak Billing 0871,ISO/Reseller,Retail,Mid-Market,Pilot,US,NY,Rochester,Northeast,SDK,Direct,Medium,Approved,Level 2,2022-07-15,Northeast,1,Retail,Pilot
P000872,Granite Billing 0872,Financial Institution,Retail,Mid-Market,Active,US,TX,Houston,South,API,Referral,Medium,Pending Review,Level 2,2022-06-25,South,1,Retail,Active
P000873,Cedar Platform 0873,Merchant Acquirer,Gaming,Mid-Market,Active,US,NC,Raleigh,South,API,Alliance,High,Rejected,Level 1,2018-06-06,South,1,Gaming,Active
P000874,Granite Platform 0874,Technology Platform,Education,Strategic,Active,US,NY,New York,Northeast,API,Direct,Low,Approved,Level 1,2021-06-24,Northeast,1,Education,Active
P000875,Riverbend Solutions 0875,Marketplace,Logistics,SMB,Active,US,AZ,Mesa,West,API,Direct,Low,Pending Review,Level 3,2024-09-06,West,1,Logistics,Active
P000876,Clearwater PayTech 0876,ISO/Reseller,Travel,Mid-Market,Active,US,CA,San Jose,West,SDK,Alliance,High,Expired,Level 2,2022-11-18,West,1,Travel,Active
P000877,Granite Processing 0877,Merchant Acquirer,Healthcare,SMB,Active,US,CO,Colorado Springs,West,SFTP,Direct,High,Approved,Level 3,2020-09-17,West,1,Healthcare,Active
P000878,Ironwood Connect 0878,Technology Platform,SaaS,Enterprise,Active,US,WA,Bellevue,West,SDK,Direct,Low,Approved,Level 3,2025-03-07,West,1,SaaS,Active
P000879,Silverline Financial 0879,Gateway,Fintech,Mid-Market,Active,US,AZ,Scottsdale,West,API,Direct,Low,Approved,Level 3,2023-04-28,West,1,Fintech,Active
P000880,Keystone Merchant Services 0880,Marketplace,Nonprofit,Mid-Market,Dormant,US,TX,Plano,South,SFTP,Direct,Medium,Approved,Level 1,2022-04-24,South,1,Nonprofit,Dormant
P000881,BluePeak PayTech 0881,Bank Sponsor,Retail,Enterprise,Pilot,US,TX,Dallas,South,API,Alliance,Low,Approved,Level 2,2022-09-27,South,1,Retail,Pilot
P000882,Riverbend Checkout 0882,Merchant Acquirer,Fintech,SMB,Active,US,WA,Tacoma,West,Hosted Checkout,Direct,Low,Approved,Level 1,2022-11-09,West,1,Fintech,Active
P000883,Maple PayWorks 0883,Financial Institution,Utilities,Strategic,Pilot,US,AZ,Tempe,West,Batch File,Alliance,Medium,Approved,Level 3,2019-10-24,West,1,Utilities,Pilot
P000884,Keystone Solutions 0884,Marketplace,Healthcare,Enterprise,Active,US,CA,San Francisco,West,Hosted Checkout,Direct,Medium,Approved,Level 1,2019-02-22,West,1,Healthcare,Active
P000885,NorthStar Connect 0885,ISV,Professional Services,SMB,Suspended,US,PA,Philadelphia,Northeast,Hosted Checkout,Direct,Medium,Approved,Level 2,2020-01-24,Northeast,1,Professional Services,Suspended
P000886,Maple Connect 0886,Merchant Acquirer,Utilities,Mid-Market,Active,US,CA,San Francisco,West,API,Referral,Low,Approved,Level 1,2024-02-03,West,1,Utilities,Active
P000887,Summit Payments 0887,Technology Platform,Retail,Enterprise,Pilot,US,WA,Seattle,West,API,Referral,Low,Approved,Level 1,2021-12-22,West,1,Retail,Pilot
P000888,Oakstone PayWorks 0888,Financial Institution,Travel,Enterprise,Active,US,TX,Austin,South,SFTP,Partner-sourced,High,Pending Review,Level 3,2018-11-25,South,1,Travel,Active
P000889,Copper PayTech 0889,ISO/Reseller,Utilities,Mid-Market,Active,US,CA,San Jose,West,SDK,Direct,Medium,Approved,Level 1,2025-03-05,West,1,Utilities,Active
P000890,Skyline Commerce 0890,ISV,Healthcare,Mid-Market,Pilot,US,TX,Austin,South,API,Referral,Low,Approved,Level 4,2020-10-30,South,1,Healthcare,Pilot
P000891,NorthStar Billing 0891,ISO/Reseller,Education,SMB,Active,US,CO,Denver,West,Batch File,Alliance,Low,Approved,Level 1,2018-11-25,West,1,Education,Active
P000892,Clearwater Financial 0892,ISO/Reseller,Logistics,Strategic,Dormant,US,NJ,Princeton,Northeast,SDK,Direct,Low,Approved,Level 2,2017-08-07,Northeast,1,Logistics,Dormant
P000893,RedRock Commerce 0893,Technology Platform,Professional Services,SMB,Active,US,MA,Worcester,Northeast,SFTP,Direct,Low,Pending Review,Level 2,2022-06-30,Northeast,1,Professional Services,Active
P000894,Harbor PayWorks 0894,Merchant Acquirer,SaaS,Enterprise,Active,US,NY,Syracuse,Northeast,Hosted Checkout,Direct,Low,Pending Review,Level 4,2021-11-13,Northeast,1,SaaS,Active
P000895,Sunrise Financial 0895,ISV,SaaS,Mid-Market,Active,US,WA,Spokane,West,API,Partner-sourced,Medium,Approved,Level 3,2017-05-09,West,1,SaaS,Active
P000896,Summit Merchant Services 0896,ISO/Reseller,Education,SMB,Suspended,US,CA,San Diego,West,API,Alliance,Low,Approved,Level 1,2021-01-09,West,1,Education,Suspended
P000897,NorthStar Processing 0897,ISO/Reseller,Professional Services,Enterprise,Active,US,TX,San Antonio,South,Hosted Checkout,Referral,Low,Approved,Level 3,2023-12-01,South,1,Professional Services,Active
P000898,BluePeak Gateway 0898,Marketplace,Education,SMB,Active,US,NV,Reno,West,Hosted Checkout,Direct,Medium,Approved,Level 2,2022-09-08,West,1,Education,Active
P000899,Copper Gateway 0899,Bank Sponsor,Nonprofit,SMB,Suspended,US,AZ,Mesa,West,Direct Processor,Alliance,Low,Expired,Level 1,2023-05-16,West,1,Nonprofit,Suspended
P000900,Sunrise Payments 0900,Financial Institution,Retail,SMB,Active,US,CA,San Jose,West,Hosted Checkout,Direct,Medium,Approved,Level 4,2024-05-21,West,1,Retail,Active
P000901,NorthStar Processing 0901,ISV,Healthcare,Enterprise,Active,US,CA,San Jose,West,SDK,Direct,Low,Approved,Level 2,2018-10-15,West,1,Healthcare,Active
P000902,Clearwater Market 0902,Marketplace,Logistics,Mid-Market,Active,US,AZ,Scottsdale,West,API,Direct,Medium,Approved,Level 2,2018-07-01,West,1,Logistics,Active
P000903,Brightpath Payments 0903,Financial Institution,Gaming,Mid-Market,Active,US,CA,San Jose,West,SFTP,Alliance,Medium,Approved,Level 1,2019-06-28,West,1,Gaming,Active
P000904,Clearwater Processing 0904,Merchant Acquirer,Professional Services,Enterprise,Suspended,US,GA,Savannah,South,Batch File,Direct,Medium,Approved,Level 2,2019-02-09,South,1,Professional Services,Suspended
P000905,Ironwood PayTech 0905,Merchant Acquirer,SaaS,Mid-Market,Pilot,US,NY,New York,Northeast,API,Direct,Low,Approved,Level 3,2018-11-01,Northeast,1,SaaS,Pilot
P000906,Oakstone PayTech 0906,ISO/Reseller,Retail,Mid-Market,Pilot,US,NV,Las Vegas,West,API,Referral,Low,Pending Review,Level 3,2023-06-12,West,1,Retail,Pilot
P000907,Keystone Billing 0907,ISO/Reseller,Utilities,Mid-Market,Active,US,MA,Boston,Northeast,Batch File,Referral,Medium,Approved,Level 3,2022-01-19,Northeast,1,Utilities,Active
P000908,Cedar PayTech 0908,Financial Institution,Utilities,SMB,Active,US,NY,Albany,Northeast,SDK,Direct,Low,Approved,Level 4,2017-01-29,Northeast,1,Utilities,Active
P000909,Sunrise Market 0909,ISV,Fintech,Mid-Market,Active,US,TX,Plano,South,SDK,Alliance,Medium,Approved,Level 3,2017-07-25,South,1,Fintech,Active
P000910,Sunrise Market 0910,Merchant Acquirer,SaaS,Enterprise,Active,US,NY,Albany,Northeast,Hosted Checkout,Referral,Low,Approved,Level 3,2020-05-04,Northeast,1,SaaS,Active
P000911,Maple Platform 0911,Marketplace,Fintech,SMB,Active,US,GA,Augusta,South,API,Direct,Low,Approved,Level 2,2020-01-31,South,1,Fintech,Active
P000912,Clearwater Connect 0912,ISV,Hospitality,Enterprise,Active,US,TX,Plano,South,API,Referral,Medium,Approved,Level 4,2025-02-12,South,1,Hospitality,Active
P000913,RedRock PayWorks 0913,ISO/Reseller,Gaming,SMB,Active,US,NC,Greensboro,South,API,Alliance,High,Approved,Level 1,2024-04-28,South,1,Gaming,Active
P000914,BluePeak Market 0914,Bank Sponsor,Hospitality,Mid-Market,Active,US,NY,Rochester,Northeast,SDK,Referral,High,Approved,Level 3,2023-06-07,Northeast,1,Hospitality,Active
P000915,NorthStar Platform 0915,ISV,SaaS,SMB,Active,US,IL,Peoria,Midwest,API,Direct,Low,Approved,Level 2,2019-04-29,Midwest,1,SaaS,Active
P000916,Keystone Financial 0916,ISV,Education,Enterprise,Active,US,NY,Buffalo,Northeast,API,Alliance,Medium,Approved,Level 4,2025-03-02,Northeast,1,Education,Active
P000917,Sunrise PayTech 0917,Merchant Acquirer,SaaS,Mid-Market,Active,US,TX,Plano,South,API,Alliance,Low,Approved,Level 2,2022-03-08,South,1,SaaS,Active
P000918,Granite Market 0918,Marketplace,SaaS,SMB,Dormant,US,VA,Norfolk,South,Batch File,Direct,Low,Pending Review,Level 4,2017-12-07,South,1,SaaS,Dormant
P000919,Ironwood Billing 0919,ISV,Government,Mid-Market,Active,US,OH,Cincinnati,Midwest,Hosted Checkout,Alliance,Low,Approved,Level 2,2017-04-06,Midwest,1,Government,Active
P000920,Harbor Commerce 0920,Bank Sponsor,Professional Services,Mid-Market,Active,US,CA,San Francisco,West,Hosted Checkout,Direct,Low,Expired,Level 4,2023-05-27,West,1,Professional Services,Active
P000921,Oakstone Solutions 0921,ISO/Reseller,Professional Services,SMB,Active,US,NJ,Trenton,Northeast,Batch File,Referral,Medium,Approved,Level 2,2023-01-03,Northeast,1,Professional Services,Active
P000922,Granite Checkout 0922,ISO/Reseller,Education,Enterprise,Active,US,FL,Jacksonville,South,API,Alliance,Low,Expired,Level 3,2020-09-30,South,1,Education,Active
P000923,Clearwater Connect 0923,Gateway,Nonprofit,Mid-Market,Active,US,NV,Henderson,West,Batch File,Referral,High,Approved,Level 1,2023-12-15,West,1,Nonprofit,Active
P000924,Keystone Billing 0924,Gateway,Professional Services,SMB,Active,US,PA,Allentown,Northeast,Hosted Checkout,Direct,Low,Approved,Level 3,2024-05-03,Northeast,1,Professional Services,Active
P000925,Oakstone PayTech 0925,Financial Institution,Healthcare,SMB,Dormant,US,NY,Buffalo,Northeast,Direct Processor,Direct,Medium,Approved,Level 1,2020-04-15,Northeast,1,Healthcare,Dormant
